case_id,link,section_id,area,title,verdict,fields,current,proposed,reason,citation,confidence,note
26419,https://shopview.testrail.io/index.php?/cases/view/26419,3538,Parts Department Permissions,Returning a part to inventory (restocking) is controlled by Vendor and order management,OPEN-QUESTION,"title, expected","With Vendor and order management Create & Edit, the Return to Inventory action works and stock goes up. With Vendor and order management View only, the return is not possible.",OPEN QUESTION for Bilal/Vlad + PO: which permission gates 'Return to Inventory' (restocking)? The spec is internally ambiguous: Open Question 3 (answered) says Catalog and Inventory: Edit includes 'return to inventory'; §1f Catalog Edit says 'make inventory adjustments including returning items to inventory'; but §1g Vendor Edit also says 'Includes returning parts to vendors or inventory.' This case gates restocking solely on Vendor and order management. Confirm whether Return-to-Inventory is gated by Catalog & Inventory: Edit (per OQ3/§1f) or Vendor & Order Management: Edit (per §1g) — likely both surfaces exist for different flows. Case is Blocked-UI (never verified).,"Spec is self-contradictory on the restocking gate (OQ3/§1f = Catalog Edit; §1g = Vendor Edit). Needs PO clarification, not a silent rewrite.",Spec Open Question 3; §1f Catalog Edit; §1g Vendor Edit.,medium,
27876,https://shopview.testrail.io/index.php?/cases/view/27876,3538,Parts Department Permissions,A Vendor and order management View-only role can open the Purchase Orders list and a purchase order,OK,,,,,,,Matches SV-8075 fix (PO viewable for Vendor View). Sub-action Download/Email/Print still blocked per open SV-8209 (Ready to Fix) — does not change this case's PO-opens assertion.
26420,https://shopview.testrail.io/index.php?/cases/view/26420,3539,Invoicing and Payments Permissions,Invoicing & payments View shows the Finance tab and lets the user see invoices,OK,,,,,,,
26421,https://shopview.testrail.io/index.php?/cases/view/26421,3539,Invoicing and Payments Permissions,Invoicing & payments Create & Edit lets the user create invoices and take payments,OK,,,,,,,
26422,https://shopview.testrail.io/index.php?/cases/view/26422,3539,Invoicing and Payments Permissions,Invoicing & payments Delete lets the user delete payments and void transactions (but not reverse invoices),UPDATE,label,See Financial Data ON and View and Manage AP/AR Data ON.,Label find-replace only: 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' (confirm live). Behaviour is correct (ruling #5: WO invoice reversal = WO Delete; part-sale invoice reversal = Part Sales Delete; payment delete/void = Invoicing Delete).,Stale toggle label only; behaviour matches current rulings.,Spec change log 6/10; ruling #5. LABEL-BATCH.md.,medium,
26423,https://shopview.testrail.io/index.php?/cases/view/26423,3539,Invoicing and Payments Permissions,"Deleting a customer payment needs Invoicing & payments Delete, not Customers Delete",OK,,,,,,,
26424,https://shopview.testrail.io/index.php?/cases/view/26424,3539,Invoicing and Payments Permissions,Ticking Invoicing & payments Delete while View and Manage AP/AR Data is OFF prompts to turn it on,UPDATE,label,View and Manage AP/AR Data OFF ... The system prompts you to turn on View and Manage AP/AR Data. (viu=Deviation),Label find-replace only: 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' (confirm live). BEHAVIOUR NOTE: the case's expected (prompt fires) is CORRECT per spec §1i gate 2 and is now BUILT — the old 'Deviation' (no prompt) was resolved by SV-8170 (verified 2026-07-13). Re-VIU: this should now Pass; flip viu_status from Deviation to Verified on the next live run.,Stale label; and the recorded Deviation is stale — SV-8170 shipped the Invoicing-Delete -> enable-Manage-AP/AR prompt.,Spec §1i gate 2; SV-8170 verified 2026-07-13; spec change log 6/10. LABEL-BATCH.md.,high,
26425,https://shopview.testrail.io/index.php?/cases/view/26425,3539,Invoicing and Payments Permissions,"See Financial Data OFF makes Invoicing & payments inaccessible even with View, Create & Edit and Delete",OK,,,,,,,
26426,https://shopview.testrail.io/index.php?/cases/view/26426,3539,Invoicing and Payments Permissions,Invoicing & payments View OFF with See Financial Data ON: prices show but invoices are not reachable,OK,,,,,,,
26427,https://shopview.testrail.io/index.php?/cases/view/26427,3539,Invoicing and Payments Permissions,The Send to Terminal action needs Invoicing & payments Create & Edit,UPDATE,"title, preconds, expected",Send to Terminal is not shown for User A (View only). Send to Terminal is shown for User B and starts the terminal payment flow. (User B = Invoicing C&E only),"[expected] Send to Terminal is not shown for User A (Invoicing View only). Send to Terminal is shown for User B ONLY IF User B also has Customer Portal ON — Send to Terminal requires BOTH Invoicing & Payments: Create & Edit AND Customer Portal: ON. If User B has Invoicing Create & Edit but Customer Portal OFF, Send to Terminal is still hidden.
(Set User B = Invoicing Create & Edit + Customer Portal ON for the positive check. This overlaps with C29434, which tests both gates directly; keep whichever the team prefers.)","Send to Terminal now requires Invoicing C&E AND Customer Portal ON (spec 7/6, SV-8087). The case's expected implies Invoicing C&E alone is sufficient, which would false-pass a Customer-Portal-OFF role.",Spec change log 7/6; SV-8087 verified 2026-07-08; ruling #10.,high,
26428,https://shopview.testrail.io/index.php?/cases/view/26428,3539,Invoicing and Payments Permissions,Taking Deposits on a work order needs Invoicing & payments Create & Edit,OK,,,,,,,
27740,https://shopview.testrail.io/index.php?/cases/view/27740,3539,Invoicing and Payments Permissions,The Invoicing & payments delete column is labelled 'Delete / Reverse',OK,,,,,,,
27871,https://shopview.testrail.io/index.php?/cases/view/27871,3539,Invoicing and Payments Permissions,Deleting or cancelling a return is controlled by Invoicing & payments Delete,OK,,,,,,,Matches spec §1i Delete ('deleting a Part Sale return').
29434,https://shopview.testrail.io/index.php?/cases/view/29434,3539,Invoicing and Payments Permissions,Send to Terminal needs Invoicing & payments Create & Edit AND Customer portal ON,OK,,,,,,,"Matches ruling #10 / SV-8087. Blocked-UI is an environment gate (needs terminal reader), not a spec mismatch."
29438,https://shopview.testrail.io/index.php?/cases/view/29438,3539,Invoicing and Payments Permissions,Invoicing & payments Create & Edit gives the edit control on the work order Financial Info card,OK,,,,,,,Matches spec §1i Edit ('manage invoice fields') / SV-8086.
26429,https://shopview.testrail.io/index.php?/cases/view/26429,3540,Timesheets Permissions,The Timesheets card shows View and Create & Edit only (no Delete),OK,,,,,,,
26430,https://shopview.testrail.io/index.php?/cases/view/26430,3540,Timesheets Permissions,Timesheets View only: timesheet entries are read-only,OK,,,,,,,
26431,https://shopview.testrail.io/index.php?/cases/view/26431,3540,Timesheets Permissions,Timesheets Create & Edit lets the user edit entries,OK,,,,,,,
26432,https://shopview.testrail.io/index.php?/cases/view/26432,3540,Timesheets Permissions,"Clock in / clock out is always available, whatever the Timesheets permission",OK,,,,,,,
26433,https://shopview.testrail.io/index.php?/cases/view/26433,3540,Timesheets Permissions,Timesheets View OFF with Reports ON: the timesheet activities report is still available,OK,,,,,,,
26434,https://shopview.testrail.io/index.php?/cases/view/26434,3540,Timesheets Permissions,All Timesheets permissions OFF and Reports OFF: no timesheet navigation anywhere,OK,,,,,,,
27394,https://shopview.testrail.io/index.php?/cases/view/27394,3540,Timesheets Permissions,A clock-capable role without Timesheets View can still see and open My Timesheets,OK,,,,,,,"Matches ruling #14 (My Timesheets follows staff clockable flag, SV-8097/SV-8060)."
26435,https://shopview.testrail.io/index.php?/cases/view/26435,3541,Page Access Toggles,Reports ON gives access to the Reports page with all reports (no per-report on/off),OK,,,,,,,
26436,https://shopview.testrail.io/index.php?/cases/view/26436,3541,Page Access Toggles,Reports OFF removes Reports from the top navigation,OK,,,,,,,
26437,https://shopview.testrail.io/index.php?/cases/view/26437,3541,Page Access Toggles,Customer portal ON lets the user manage the customer portal,OK,,,,,,,
26438,https://shopview.testrail.io/index.php?/cases/view/26438,3541,Page Access Toggles,Customer portal OFF hides the customer portal from navigation,OK,,,,,,,
26439,https://shopview.testrail.io/index.php?/cases/view/26439,3541,Page Access Toggles,Billing Portal ON lets the user manage the billing portal,OK,,,,,,,
26440,https://shopview.testrail.io/index.php?/cases/view/26440,3541,Page Access Toggles,Billing Portal OFF hides the Billing Portal item in the Settings area,OK,,,,,,,
26441,https://shopview.testrail.io/index.php?/cases/view/26441,3542,Settings Access,Turning Settings ON reveals its sub-toggles,OK,,,,,,,7 sub-toggles incl. Integrations match spec §3 (SV-8157).
26442,https://shopview.testrail.io/index.php?/cases/view/26442,3542,Settings Access,Turning Settings OFF hides its sub-toggles,OK,,,,,,,
26443,https://shopview.testrail.io/index.php?/cases/view/26443,3542,Settings Access,A saved role with Settings OFF has no Settings area in the sidebar,OK,,,,,,,
26444,https://shopview.testrail.io/index.php?/cases/view/26444,3542,Settings Access,Turning Settings OFF then ON keeps the sub-toggle choices,OK,,,,,,,
26445,https://shopview.testrail.io/index.php?/cases/view/26445,3542,Settings Access,App Settings ON gives access to the admin pages,OK,,,,,,,App Settings covers Roles/Staff/Departments per spec §3 + SV-7781.
26446,https://shopview.testrail.io/index.php?/cases/view/26446,3542,Settings Access,Service ON gives access to the Service configuration pages,OK,,,,,,,
26447,https://shopview.testrail.io/index.php?/cases/view/26447,3542,Settings Access,Parts ON gives access to the Parts configuration pages,OK,,,,,,,
26448,https://shopview.testrail.io/index.php?/cases/view/26448,3542,Settings Access,"Finance ON shows the Finance pages, and Integrations ON shows QuickBooks, IBS and Open API",OK,,,,,,,"Matches ruling #17: QB/IBS/Open API under Integrations (relocation to Finance cancelled, SV-7493 obsolete; SV-8157 verified)."
26449,https://shopview.testrail.io/index.php?/cases/view/26449,3542,Settings Access,Data Import ON gives access to the Imports pages,OK,,,,,,,
26450,https://shopview.testrail.io/index.php?/cases/view/26450,3542,Settings Access,View/Manage Wages ON lets the user manage wages,OK,,,,,,,
26451,https://shopview.testrail.io/index.php?/cases/view/26451,3542,Settings Access,"The Settings sub-toggles work independently (Service on, Finance off)",OK,,,,,,,
27395,https://shopview.testrail.io/index.php?/cases/view/27395,3542,Settings Access,Turning off the last Settings sub-toggle collapses the Settings section,OK,,,,,,,
29273,https://shopview.testrail.io/index.php?/cases/view/29273,3542,Settings Access,"The Integrations admin pages depend on the Integrations sub-toggle, not on Finance",OK,,,,,,,Matches ruling #17.
29274,https://shopview.testrail.io/index.php?/cases/view/29274,3542,Settings Access,The QuickBooks connection check does not run for roles without Integrations,OK,,,,,,,
26452,https://shopview.testrail.io/index.php?/cases/view/26452,3543,View Mode,The Work orders card has 'Full View' and 'Tech view' options,OK,,,,,,,
26453,https://shopview.testrail.io/index.php?/cases/view/26453,3543,View Mode,The Full View description,OK,,,,,,,
26454,https://shopview.testrail.io/index.php?/cases/view/26454,3543,View Mode,"The Tech view description, and Tech view stays disabled until a Work orders permission is on",OK,,,,,,,
26455,https://shopview.testrail.io/index.php?/cases/view/26455,3543,View Mode,Tech view: the Estimate column shows the Tech Time value,OK,,,,,,,
26456,https://shopview.testrail.io/index.php?/cases/view/26456,3543,View Mode,Tech view: the tech time input field is hidden on work order lines,OK,,,,,,,
26457,https://shopview.testrail.io/index.php?/cases/view/26457,3543,View Mode,Tech view: the user cannot approve work orders (no Approve button),OK,,,,,,,
26458,https://shopview.testrail.io/index.php?/cases/view/26458,3543,View Mode,Tech view: the user cannot approve work order lines,OK,,,,,,,
26459,https://shopview.testrail.io/index.php?/cases/view/26459,3543,View Mode,Tech view: labor rate columns and fields are hidden on work order lines,OPEN-QUESTION,expected,"Labor rate columns and fields are hidden, even though See Financial Data is on — the hiding comes from Tech view, not from See Financial Data. (viu=Deviation)","OPEN QUESTION for Bilal/Vlad + PO: does Tech View hide labor rates when See Financial Data is ON? Spec §4 Tech View restrictions table says 'Cannot view labor rates — Labor rate columns and fields are hidden on work order lines.' But SV-8107 ('Tech view exposes WO-line labor rate when See Financial is ON') was closed OBSOLETE / not-a-bug (2026-07-13) with NO explicit PO statement — implying labor rate IS visible in Tech View when SFD is ON. This case (viu=Deviation) observed labor rate NOT hidden, matching SV-8107 and contradicting spec §4. Confirm with the PO whether spec §4 governs (rate hidden) or SV-8107 governs (rate visible with SFD ON), then rewrite or keep accordingly. Do not push until resolved.","Direct spec §4 vs SV-8107 contradiction with no explicit PO ruling; recorded Deviation. Standing Rule 15 — flag, don't pick a side.","Spec §4 Tech View restrictions ('Cannot view labor rates') vs SV-8107 (OBSOLETE, not-a-bug, 2026-07-13, no PO reply).",high,
26460,https://shopview.testrail.io/index.php?/cases/view/26460,3543,View Mode,Tech view: the parts request form shows fewer fields,OK,,,,,,,
26461,https://shopview.testrail.io/index.php?/cases/view/26461,3543,View Mode,Tech view: the user can add new work order lines but cannot edit existing ones,OK,,,,,,,
26462,https://shopview.testrail.io/index.php?/cases/view/26462,3543,View Mode,Tech view: a line becomes read-only once its authorization is approved,OK,,,,,,,
26463,https://shopview.testrail.io/index.php?/cases/view/26463,3543,View Mode,"View mode only changes the look, not what the user is allowed to do",OK,,,,,,,
26464,https://shopview.testrail.io/index.php?/cases/view/26464,3543,View Mode,"Money columns are controlled by See Financial Data, not by View mode",OPEN-QUESTION,expected,"User B sees parts pricing and totals (See Financial Data is on), but labor rate columns and fields are still hidden because Tech view hides them separately. (viu=Deviation)","OPEN QUESTION (same as C26459): the second half of this expected — 'labor rate columns and fields are still hidden because Tech view hides them' with SFD ON — conflicts with SV-8107 (closed not-a-bug, labor rate visible in Tech View when SFD ON). The first half (pricing/totals controlled by SFD) is correct. Resolve the labor-rate-in-Tech-View question with the PO, then adjust the labor-rate sentence. The rest of the case is fine.",Same spec §4 vs SV-8107 labor-rate contradiction; recorded Deviation.,Spec §4 Tech View restrictions vs SV-8107 (OBSOLETE not-a-bug 2026-07-13).,high,
26465,https://shopview.testrail.io/index.php?/cases/view/26465,3543,View Mode,Tech view: the 'Send to Portal' button is hidden,OK,,,,,,,Matches ruling #10 (Send to Portal = Full View; hidden in Tech View).
26466,https://shopview.testrail.io/index.php?/cases/view/26466,3543,View Mode,Full View: a user who can approve lines sees the 'Send to Portal' button,OK,,,,,,,Matches ruling #10 + spec OQ6 (Send to Portal = Full View + can approve a WOL).
26467,https://shopview.testrail.io/index.php?/cases/view/26467,3544,See Financial Data,See Financial Data toggle appears in the Cross-Cutting Toggles card,OK,,,,,,,"Self-flags the leftover subtitle placeholder — a build cosmetic bug to report, not a case error."
26468,https://shopview.testrail.io/index.php?/cases/view/26468,3544,See Financial Data,"See Financial Data ON: prices, costs, margins and labor rates are shown",OK,,,,,,,
26469,https://shopview.testrail.io/index.php?/cases/view/26469,3544,See Financial Data,"See Financial Data OFF: money amounts, rates, costs and margins are hidden",OK,,,,,,,
26470,https://shopview.testrail.io/index.php?/cases/view/26470,3544,See Financial Data,"With See Financial Data OFF, Part sales and Invoicing & payments stay inaccessible even with View, Create & Edit and Delete on",OK,,,,,,,
26471,https://shopview.testrail.io/index.php?/cases/view/26471,3544,See Financial Data,Ticking Part sales while See Financial Data is OFF asks you to turn See Financial Data on,OK,,,,,,,
26472,https://shopview.testrail.io/index.php?/cases/view/26472,3544,See Financial Data,'Enable See Financial Data?' dialog — Enable: turns See Financial Data on and keeps the box ticked,OK,,,,,,,
26473,https://shopview.testrail.io/index.php?/cases/view/26473,3544,See Financial Data,'Enable See Financial Data?' dialog — Cancel: undoes the tick,OK,,,,,,,
26474,https://shopview.testrail.io/index.php?/cases/view/26474,3544,See Financial Data,The same 'Enable See Financial Data?' dialog appears for Invoicing & payments when See Financial Data is OFF,OK,,,,,,,
26475,https://shopview.testrail.io/index.php?/cases/view/26475,3544,See Financial Data,Turning See Financial Data OFF asks you to also turn off the settings that depend on it,UPDATE,label,"It names the dependent settings that are currently on: Invoicing & payments, Part sales, Order parts, and View and Manage AP/AR Data.","Label find-replace only: 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' (confirm live). The dependents list (Invoicing, Part Sales, Order Parts, Manage AP/AR) matches spec §5a.",Stale toggle label; dependents list is correct.,Spec change log 6/10; §5a dependents list. LABEL-BATCH.md.,medium,
27869,https://shopview.testrail.io/index.php?/cases/view/27869,3544,See Financial Data,Turning on Order parts while See Financial Data is OFF asks you to also turn on See Financial Data,OK,,,,,,,Matches SV-8176 (Order Parts/SFD prompt built + verified).
26476,https://shopview.testrail.io/index.php?/cases/view/26476,3545,Manage Accounts Payable and Receivable,"View and Manage AP/AR Data ON shows the Unpaid Invoices, Payments and Credits tabs on a customer",UPDATE,"title, label",View and Manage AP/AR Data ON ...,Label find-replace 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' throughout title + body (confirm live). Behaviour matches spec §5b.,Stale toggle label (appears in title too).,Spec change log 6/10; §5b. LABEL-BATCH.md.,medium,
26477,https://shopview.testrail.io/index.php?/cases/view/26477,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data ON shows the same three tabs on a vendor,UPDATE,"title, label",View and Manage AP/AR Data ON ...,Label find-replace throughout (confirm live). Behaviour matches spec §5b (vendor tabs).,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
26478,https://shopview.testrail.io/index.php?/cases/view/26478,3545,Manage Accounts Payable and Receivable,"With Reports ON, all 6 AP/AR aging reports are listed (whether or not AP/AR is on)",UPDATE,label,View and Manage AP/AR Data ON ...,"Label find-replace (confirm live). Behaviour matches ruling #12 (aging reports follow Reports, not AP/AR).",Stale toggle label; behaviour correct.,Spec 6/10; ruling #12 (SV-8177). LABEL-BATCH.md.,medium,
26479,https://shopview.testrail.io/index.php?/cases/view/26479,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data ON allows paying several invoices at once from the Unpaid Invoices tab,UPDATE,"title, label",View and Manage AP/AR Data ON ...,Label find-replace (confirm live). Behaviour matches spec §5b (bulk pay from Unpaid Invoices).,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
26480,https://shopview.testrail.io/index.php?/cases/view/26480,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data OFF hides the three tabs on a customer,UPDATE,"title, label",View and Manage AP/AR Data OFF ...,Label find-replace (confirm live).,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
26481,https://shopview.testrail.io/index.php?/cases/view/26481,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data OFF hides the three tabs on a vendor,UPDATE,"title, label",View and Manage AP/AR Data OFF ...,Label find-replace (confirm live).,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
26482,https://shopview.testrail.io/index.php?/cases/view/26482,3545,Manage Accounts Payable and Receivable,"With AP/AR OFF but Reports ON, all 6 AP/AR aging reports are still listed",UPDATE,label,View and Manage AP/AR Data OFF ...,Label find-replace (confirm live). Behaviour matches ruling #12.,Stale toggle label; behaviour correct.,Spec 6/10; ruling #12. LABEL-BATCH.md.,medium,
26483,https://shopview.testrail.io/index.php?/cases/view/26483,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data OFF hides the sensitive money fields on Edit Customer,UPDATE,"title, label",View and Manage AP/AR Data OFF ...,Label find-replace (confirm live). 7 fields match spec §1d/§5b.,Stale toggle label.,Spec 6/10; §1d/§5b. LABEL-BATCH.md.,medium,
26484,https://shopview.testrail.io/index.php?/cases/view/26484,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data OFF still lets a user create invoices and take payments if Invoicing & payments allows it,UPDATE,"title, label",View and Manage AP/AR Data OFF ...,Label find-replace (confirm live). Behaviour matches spec §5b.,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
26485,https://shopview.testrail.io/index.php?/cases/view/26485,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data works independently of See Financial Data,UPDATE,"title, label",View and Manage AP/AR Data ... (also references 'View History Logs' elsewhere in the body),Label find-replace 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' AND 'View History Logs' -> 'View Part History' (confirm live per LABEL-BATCH.md). Behaviour (two toggles independent) matches spec §5b Key Decision.,Two stale toggle labels.,Spec 6/10 + 7/7; §5b. LABEL-BATCH.md.,medium,
26486,https://shopview.testrail.io/index.php?/cases/view/26486,3545,Manage Accounts Payable and Receivable,View and Manage AP/AR Data OFF does not block any add/edit/delete area,UPDATE,"title, label",View and Manage AP/AR Data OFF ...,Label find-replace (confirm live). Behaviour matches spec §5b ('Does NOT gate CRUD areas').,Stale toggle label.,Spec 6/10; §5b. LABEL-BATCH.md.,medium,
27736,https://shopview.testrail.io/index.php?/cases/view/27736,3545,Manage Accounts Payable and Receivable,The AP/AR cross-cutting toggle is labeled 'View and Manage AP/AR Data',UPDATE,"title, expected",The Cross-Cutting Toggles card shows a toggle labeled 'View and Manage AP/AR Data'. It sits alongside the 'See Financial Data' and 'View History Logs' toggles in the same card.,"[title] The AP/AR cross-cutting toggle is labeled 'Manage Accounts Payable and Receivable'

[expected] The Cross-Cutting Toggles card shows a toggle labeled 'Manage Accounts Payable and Receivable'. It sits alongside the 'See Financial Data' toggle in the same card. (Part History visibility is now the 'View Part History' setting under the Parts group, no longer a cross-cutting toggle.) When ON, it controls the Unpaid Invoices, Payments and Credits tabs on customers and vendors, and the sensitive money fields on Edit Customer.
NOTE (confirm live): the build may still show the legacy labels 'View and Manage AP/AR Data' / 'View History Logs' until SV-8202 ships — see LABEL-BATCH.md.","This case's whole purpose is to assert the toggle LABEL, and it asserts the two stale labels: AP/AR renamed to 'Manage Accounts Payable and Receivable' (6/10) and 'View History Logs' relabelled to 'View Part History' and moved out of the cross-cutting card into the Parts group (7/7). Highest-priority label case.",Spec change log 6/10 + 7/7; §5b; §1h; SV-8202 (open). LABEL-BATCH.md.,medium,
26488,https://shopview.testrail.io/index.php?/cases/view/26488,3546,View Part History,View History Logs ON: work order history and line history are visible (work orders only),UPDATE,"title, preconds, steps, expected","With View History Logs on, the user can open the work order history and it lists change events ... History logs are for work orders only (work-order level and line level).","[title] View Part History ON: the Part History icon is available on the inventory page (audit/story history now follow WO/WOL permissions)

[preconds] A user has a role with the 'View Part History' setting ON (under the Parts group) and Parts Department + Catalog and Inventory View ON.
An inventory part with some history exists.

[steps] Open Parts > Inventory and find a part.
Look for the Part History icon (clock icon, tooltip 'Part History') next to the part and open it.

[expected] With View Part History ON, the Part History icon is shown on the inventory page and opens the part's history.
IMPORTANT — the toggle was repurposed by the 7/7 spec: 'View History Logs' was relabelled 'View Part History' and now controls ONLY inventory Part History. Work order and line AUDIT LOGS now follow Work Orders: Create & Edit; a line's STORY HISTORY follows Work Order Lines: View. So WO/line history is NO LONGER governed by this toggle. (Coverage note: the WO/line audit-log-under-WO-C&E and story-history-under-WOL-View behaviours should be covered by cases in the Work Orders / WO Lines sections, not here.)
NOTE (confirm live): SV-8202 is OPEN — the build may still show the legacy 'View History Logs' toggle with the old behaviour until that fix ships.",7/7 spec repurposed the setting: 'View History Logs'->'View Part History' controls only inventory Part History; WO/line audit log moved to WO Create & Edit and line story history to WOL View. The case still tests the OLD toggle-controls-WO/line-history model.,"Spec change log 7/7; §1h; SV-7989 (audit=WO C&E, story=WOL View); SV-8202 (open). LABEL-BATCH.md.",high,
26489,https://shopview.testrail.io/index.php?/cases/view/26489,3546,View Part History,View History Logs OFF: work order history and line history are hidden (work orders only),UPDATE,"title, preconds, steps, expected","With View History Logs off, both the work order history and the line history are hidden.","[title] View Part History OFF: the Part History icon is hidden on the inventory page

[preconds] A user has a role with the 'View Part History' setting OFF but Parts Department + Catalog and Inventory View ON.
An inventory part exists.

[steps] Open Parts > Inventory and find a part.
Look for the Part History (clock) icon next to the part.

[expected] With View Part History OFF, the Part History icon is hidden on the inventory page.
This setting no longer controls work order or line history: WO/line audit log follows Work Orders: Create & Edit, and line story history follows Work Order Lines: View (7/7 spec). Part Sales and Purchase Orders have no history feature.
NOTE (confirm live): SV-8202 is OPEN — the build may still show the legacy 'View History Logs' toggle until fixed.",Same 7/7 repurpose as C26488 — the setting now governs only inventory Part History.,Spec change log 7/7; §1h; SV-7989; SV-8202 (open). LABEL-BATCH.md.,high,
26490,https://shopview.testrail.io/index.php?/cases/view/26490,3547,Staff Page Role Assignment,The Staff role dropdown groups roles into System Roles and Custom Roles,OK,,,,,,,
26491,https://shopview.testrail.io/index.php?/cases/view/26491,3547,Staff Page Role Assignment,The View Permissions button next to the role selector opens the Permission Summary,OK,,,,,,,
26492,https://shopview.testrail.io/index.php?/cases/view/26492,3547,Staff Page Role Assignment,Changing a user's role logs them out immediately,OK,,,,,,,
26493,https://shopview.testrail.io/index.php?/cases/view/26493,3547,Staff Page Role Assignment,"If a role change fails, the user keeps their previous role",OK,,,,,,,
26494,https://shopview.testrail.io/index.php?/cases/view/26494,3547,Staff Page Role Assignment,A logged-in user is logged out immediately when their role changes,OK,,,,,,,
26495,https://shopview.testrail.io/index.php?/cases/view/26495,3548,Per-Role Verification,Administrator: role permissions match the expected set,UPDATE,label,"...See Financial Data on, View and Manage AP/AR Data on, View History Logs on, View mode Full View.","Label find-replace: 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable'; 'View History Logs' -> 'View Part History' (confirm live per LABEL-BATCH.md). Admin permission set (all full, all toggles on, Full View) is correct.",Two stale toggle labels; permission set correct.,Spec 6/10 + 7/7; matrix Admin column. LABEL-BATCH.md.,medium,
26496,https://shopview.testrail.io/index.php?/cases/view/26496,3548,Per-Role Verification,Service Manager: role permissions match the expected set,UPDATE,"expected, label",Work orders View/Create & Edit (no Delete); ... Invoicing & payments View/Create & Edit (no Delete); ... View and Manage AP/AR Data on ...,[expected] The Service Manager permissions match the expected set: Work orders View/Create & Edit/Delete (Service Manager DOES have Work Orders Delete); Work order lines Create & Edit/Delete; Schedule full; Customers full; Part sales full; Catalog and Inventory full; Vendor and order management full; Invoicing & payments View/Create & Edit (no Delete — Service Manager cannot reverse); Reports on; Customer portal on; See Financial Data on; Manage Accounts Payable and Receivable on; Settings limited to App Settings and View/Manage Wages; View mode Full View.,"Current spec matrix gives Service Manager Work Orders = V/E/D, and SV-8297 (Sasha 2026-07-14) explicitly confirms the SM template + system role HAVE Work Orders Delete (reversing the obsolete SV-8093). The case wrongly says 'no Delete' on Work Orders. Plus the AP/AR label rename.",Spec matrix WO row (Svc Mgr = V/E/D); SV-8297 Sasha 2026-07-14 (supersedes SV-8093); spec 6/10 label. LABEL-BATCH.md.,high,
26497,https://shopview.testrail.io/index.php?/cases/view/26497,3548,Per-Role Verification,Senior Service Advisor: role permissions match the expected set,UPDATE,label,...See Financial Data on; View and Manage AP/AR Data on...,Label find-replace 'View and Manage AP/AR Data' -> 'Manage Accounts Payable and Receivable' (confirm live). Permission set matches spec matrix (SrSA).,Stale toggle label; permission set correct.,Spec 6/10; matrix SrSA column. LABEL-BATCH.md.,medium,
26498,https://shopview.testrail.io/index.php?/cases/view/26498,3548,Per-Role Verification,Service Advisor: role permissions match the expected set,UPDATE,label,...See Financial Data on; View and Manage AP/AR Data OFF...,"Label find-replace (confirm live). Permission set matches spec matrix (Svc Advisor): WO V/E, WOL full, Customers V/E, Part Sales V/E, Invoicing full, Reports off, Customer Portal on, AP/AR off, Full View.",Stale toggle label; permission set correct.,Spec 6/10; matrix Svc Advisor column. LABEL-BATCH.md.,medium,
26499,https://shopview.testrail.io/index.php?/cases/view/26499,3548,Per-Role Verification,Foreman: role permissions match the expected set,UPDATE,label,...See Financial Data on; View and Manage AP/AR Data off...,Label find-replace (confirm live). Permission set matches spec matrix (Foreman).,Stale toggle label; permission set correct.,Spec 6/10; matrix Foreman column. LABEL-BATCH.md.,medium,
26500,https://shopview.testrail.io/index.php?/cases/view/26500,3548,Per-Role Verification,Technician: role permissions match the expected set,OK,,,,,,,"Matches spec matrix (Tech): WO V, WOL V/E, Schedule V, Customers V, Pick Parts on, Tech View, everything else off. No stale label used."
26501,https://shopview.testrail.io/index.php?/cases/view/26501,3548,Per-Role Verification,Parts Manager: role permissions match the expected set,UPDATE,label,"...See Financial Data on; View and Manage AP/AR Data on; Settings limited to Parts, Finance and Data Import...","Label find-replace (confirm live). Permission set matches spec matrix (Parts Mgr): WO V/E (no Delete), WOL V/E (no Delete), Customers full, Parts areas full, Invoicing full, Settings sub Parts/Finance/Data Import, Full View.",Stale toggle label; permission set correct.,Spec 6/10; matrix + sub-toggle table Parts Mgr. LABEL-BATCH.md.,medium,
