Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
"Proposed lines are selected, editable in place, added only on Add Lines",Building Work From Findings,Functional,High,1. ShopCoach present; a draft of proposed lines is on screen.,"1. Review the proposed lines: selection state, editability, the finding each names.
2. Edit a title, description, labour figure and part in place.
3. Deselect every line and check Add Lines.
4. Press Add Lines.","1. Proposed lines arrive selected, so the default is to accept them; each names the finding it came from.
2. Every proposed title, description, labour figure and part is editable in place before the lines are added.
3. Every flagged finding is represented by at least one proposed line however many findings there are; if the assistant cannot draft the whole set in one run, the set is split across runs rather than dropping the surplus.
4. Nothing reaches the work order until Add Lines is pressed; deselecting every proposed line leaves Add Lines unavailable rather than adding nothing silently.

---
This is the expected behaviour as per epic SV-8181 and story SV-9404 (S15, Draft the lines with ShopCoach) and the Digital Inspections V2 specification version 18, sections S15-R11..R15, S15-N4, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9404 (S15-R11; S15-R12; S15-R13; S15-R14; S15-R15; S15-N4),,
ShopCoach failure and empty-result are stated plainly; nothing added,Building Work From Findings,Negative,Medium,1. ShopCoach present; the call can return no lines or fail.,"1. Trigger a build where ShopCoach returns no lines.
2. Trigger a build where the ShopCoach call fails.
3. Navigate away mid-draft.
4. Build a finding with an empty note.","1. If ShopCoach returns no lines at all, the user is told so plainly and the work order is unchanged.
2. If the call fails, the user is told it failed — an empty panel is not acceptable, because there is no non-AI path to fall back to.
3. If the user navigates away while drafting runs, nothing is added.
4. A passing finding never becomes a proposed line; no part is proposed that ShopCoach was not given.
5. A finding with an empty note is still sent and still represented — an empty note is not a reason to drop it.

---
This is the expected behaviour as per epic SV-8181 and story SV-9404 (S15, Draft the lines with ShopCoach) and the Digital Inspections V2 specification version 18, sections S15-N2, S15-N3, S15-E1..E4, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9404 (S15-N2; S15-N3; S15-E1; S15-E2; S15-E3; S15-E4),,
"Asset record gains an Inspections tab listing every inspection, newest first",Inspection History,Functional,High,"1. You are signed in with Customers — View and Work Orders — View.
2. An asset reachable from a customer has several inspections.","1. Open the asset record and find the Inspections tab.
2. Read the list order and the columns on each row.","1. An Inspections tab appears on the asset record, alongside Work Orders, Invoices and Notes.
2. It lists every inspection linked to that asset, most recently completed first.
3. Each row shows the inspection, its status, the completion date, the technician who signed it, the findings, the work order it was run on, the report, and an action.
4. The inspection column shows the template name with its version beneath (what distinguishes repeated runs).
5. The status column shows the inspection's own progress only, not whether work is pending.
6. The work order column links to the work order the inspection was run on and shows its status; the report column links to the report when one has been generated.

---
This is the expected behaviour as per epic SV-8181 and story SV-9103 (S5, Inspection history on the asset record) and the Digital Inspections V2 specification version 18, sections S5-R1..R8, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9103 (S5-R1..R8),,
"Findings column, action states, filter row and 'N of M need a work order'",Inspection History,Functional,High,"1. The asset Inspections tab is open with inspections in mixed states (needs action, done, nothing to do).","1. Read the findings column colours.
2. Read the action column's three states.
3. Use the filter row and read its counts and the summary.","1. The findings column shows one item per finding type with a colour, e.g. 1 Not OK in red and 3 Monitor in amber.
2. The action column has three states: Needs action offers the S6 build; Done shows the outcome and links to the resulting work order, reading ""WO created"" for a new work order and ""Lines added"" when lines went onto the existing one; Nothing to do shows a dash.
3. A filter row offers All, Needs action, With issues and Not started, each with a count taken from the full list, not the filtered view.
4. A summary reads ""N of M need a work order"".
5. An inspection needs action when it is completed, has at least one Monitor or Not OK finding, and has not been built from.
6. Everything that navigates is a link and everything that changes something is a button.

---
This is the expected behaviour as per epic SV-8181 and story SV-9103 (S5, Inspection history on the asset record) and the Digital Inspections V2 specification version 18, sections S5-R6, S5-R9..R12, S5-R14, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9103 (S5-R6; S5-R9; S5-R10; S5-R11; S5-R12; S5-R14),,
Counts read the same for everyone; counting definition; phone layout,Inspection History,Functional,Medium,"1. Two users with different permissions can view the same asset.
2. Inspections include per-axle fields and N/A responses.","1. Compare the counts two users see.
2. Verify how a response contributes to Pass/Monitor/Needs attention.
3. Check a per-axle field's contribution.
4. View the tab on a phone.","1. Two users with different permissions viewing the same asset see identical counts; only the action button differs.
2. A response contributes one count to exactly one of Pass, Monitor or Needs attention when the field is visible, is a checkbox or measurement, and the response is Pass, Monitor or Not OK; N/A and unanswered contribute nothing.
3. A per-axle measurement field contributes one count per axle (a field with three axles marked OK, Monitor, Not OK contributes one pass, one monitor, one needs-attention).
4. The tab is usable on a phone: every column's information stays reachable, the page does not scroll sideways, and the filter row wraps rather than scrolling out of view, keeping its counts.

---
This is the expected behaviour as per epic SV-8181 and story SV-9103 (S5, Inspection history on the asset record) and the Digital Inspections V2 specification version 18, sections S5-R13, S5-R15..R20, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9103 (S5-R13; S5-R15; S5-R16; S5-R17; S5-R19; S5-R20),,
"S5 negatives and edges: tab gating, empty/edge rows, deleted WO, cutoff",Inspection History,Negative,Medium,"1. Users lacking Work Orders — View and/or Customers — View.
2. Assets with no inspections, not-started/all-N/A inspections, deleted or reparented WOs.","1. As a user without Work Orders — View, look for the tab; then without Customers — View.
2. View an asset with no inspections; a not-started inspection; an all-N/A completed inspection.
3. Delete the WO an inspection was run on; delete a built WO; move the asset to another customer.","1. Without Work Orders — View the Inspections tab does not appear at all (absent, not empty); without Customers — View the asset record is unreachable and so is the tab.
2. No inspections: an empty state explains so. A not-started inspection shows dashes for date/technician/findings and offers no action. An all-N/A completed inspection reads as no issues and never needs action.
3. If the WO an inspection was run on is deleted, the column shows a dash (not a broken link) and the row stays usable; if a built WO is deleted, the row returns to Needs action.
4. If the asset is moved to another customer, all its inspections are still listed. If the template was archived/deleted, the row shows the template name and version as they were, never ""unknown"".

---
This is the expected behaviour as per epic SV-8181 and story SV-9103 (S5, Inspection history on the asset record) and the Digital Inspections V2 specification version 18, sections S5-N1..N4, S5-E1..E7, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9103 (S5-N1; S5-N2; S5-N3; S5-E1; S5-E2; S5-E3; S5-E4; S5-E5; S5-E7),,
New template shows only the starting-point choice until one is picked,Template Builder,Functional,Medium,"1. You are signed in with Settings — Service on a desktop.
2. You start a brand-new template.","1. Create a brand-new template and read what the first screen shows.
2. Choose a starting point or build from scratch.
3. Look for the signature option.","1. A brand-new template shows only the choice of starting point: start from a template, or build from scratch — no section heading, field count, section menu, signature option or add-section control.
2. As soon as either option is chosen, the full builder appears.
3. ""Require technician signature"" is available while building, withheld only on that first empty screen.

---
This is the expected behaviour as per epic SV-8181 and story SV-9110 (S12, Template builder authoring) and the Digital Inspections V2 specification version 18, sections S12-R1, S12-R2, S12-R3, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9110 (S12-R1; S12-R2; S12-R3),,
"Starting points Brake and Axle, PM Service; later sections = field types",Template Builder,Functional,Medium,"1. You are signed in with Settings — Service.
2. You are on the new-template first screen.","1. Choose the Brake and Axle starting point and inspect what it creates.
2. Choose the PM Service starting point and read its sections.
3. Add a section after the first and see what it offers.","1. A Brake and Axle starting point creates a drum or disc check together with the per-axle brake and tire measurement set.
2. A PM Service starting point creates a five-section outline: fluids and filters; brakes and tires; electrical; chassis and driveline; diagnostics and finish.
3. A section added after the first offers field types only, not starting points.

---
This is the expected behaviour as per epic SV-8181 and story SV-9110 (S12, Template builder authoring) and the Digital Inspections V2 specification version 18, sections S12-R4, S12-R5, S12-R7, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9110 (S12-R4; S12-R5; S12-R7),,
"Field properties panel: per-axle row cards, response options, validation errors",Template Builder,Functional,Medium,"1. You are signed in with Settings — Service.
2. A template has a per-axle field and a checkbox field.","1. Open a per-axle field's properties and read the row cards.
2. Add a measurement row.
3. Open a checkbox field's response options; toggle 'Include Monitor option'.
4. Clear a response label and a row name and try to publish, then save a draft.","1. Measurement rows appear as cards: the row name reads as text with a rename control (check to confirm, X to dismiss), alongside the unit and whether the row is tire- or brake-measured, with defaults labelled as defaults.
2. A newly added measurement row opens ready to be renamed; the row list shows how many rows there are and offers a full-width add control.
3. Response options are editable rows with their colours; an ""Include Monitor option"" control turns the optional amber response on/off and is on by default.
4. An empty response label shows an error on the row and blocks publishing while still allowing a draft save; an empty measurement row name behaves the same way with the error on the row.
5. The author is told response labels are theirs to edit but the customer report always uses the standard wording; validation rules are explained on demand, not as permanent panel text.

---
This is the expected behaviour as per epic SV-8181 and story SV-9110 (S12, Template builder authoring) and the Digital Inspections V2 specification version 18, sections S12-R8..R15, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9110 (S12-R8; S12-R9; S12-R10; S12-R11; S12-R12; S12-R13; S12-R14; S12-R15),,
"Canvas rows, empty-section restraint, and one merged Text field",Template Builder,Functional,Medium,"1. You are signed in with Settings — Service.
2. A template has checkbox, per-axle and text fields and an empty section.","1. Read a field row on the canvas (type, summary, markers).
2. Check a checkbox's summary and a per-axle field's summary.
3. Look at an empty section's options.
4. Add a Text field and type a long entry; check the field-type list; open a template built with old short/long text fields.","1. A field row shows its type, a summary line and its markers, which wrap rather than being cut off; a checkbox's summary lists its responses; a per-axle field lists its measurement rows and notes that the technician adds axles while filling.
2. An empty section does not offer duplicate ways to add a field, the option to duplicate itself, or the add-section control until it has content.
3. A single Text field replaces the separate short and long text fields; it grows as the technician types rather than scrolling within itself; the field-type list offers one text option.
4. Templates built with the previous short and long text fields keep working unchanged, with nothing to migrate.

---
This is the expected behaviour as per epic SV-8181 and story SV-9110 (S12, Template builder authoring) and the Digital Inspections V2 specification version 18, sections S12-R16..R23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9110 (S12-R16; S12-R17; S12-R18; S12-R19; S12-R20; S12-R21; S12-R22; S12-R23),,
"S12 negatives and edges: starting-point limits, empty-label block, deletions",Template Builder,Negative,Low,"1. You are signed in with Settings — Service.
2. A template already has sections; response labels can be cleared; fields/sections can be deleted.","1. Try to apply a starting point to a template that already has sections.
2. Clear a response label and try to publish.
3. Delete the last section; delete a selected field; use very long names.","1. A starting point cannot be applied twice, or to a template that already has sections (offered only on the empty first screen).
2. If a response label is cleared, publishing is blocked until it is corrected.
3. If the last section is deleted, the canvas still offers a way to add one back; if a selected field is deleted, the properties panel clears; very long field or section names shorten rather than breaking the layout.

---
This is the expected behaviour as per epic SV-8181 and story SV-9110 (S12, Template builder authoring) and the Digital Inspections V2 specification version 18, sections S12-N1, S12-N2, S12-E1, S12-E2, S12-E3, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9110 (S12-N1; S12-N2; S12-E1; S12-E2; S12-E3),,
"Report content: title, removed elements, work order number and dates",Customer Report,Functional,Medium,1. A completed inspection exists and a report has been requested.,"1. Generate the report and read the title and header.
2. Check for the intro paragraph, summary blurbs, advisor row, per-section counts and template version.
3. Read the work order number and the inspected date.","1. The report title reads ""Inspection results""; the template version does not appear.
2. The introductory paragraph, the three summary blurbs, the advisor row and the per-section counts are all removed.
3. The work order number appears without a leading hash in both the header and the running header, includes its branch prefix (S1-2252, not S-2252), and the inspected date shows without a time.
4. A per-axle field prints each row's values per position, with a status column carrying the row's derived verdict.

---
This is the expected behaviour as per epic SV-8181 and story SV-9111 (S13, Customer-facing inspection report) and the Digital Inspections V2 specification version 18, sections S13-R0..R8, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9111 (S13-R0; S13-R1; S13-R2; S13-R3; S13-R4; S13-R5; S13-R6; S13-R7; S13-R8),,
"Report addressing, versioning, and negatives/edges",Customer Report,Functional,Medium,"1. Completed inspections exist, including ones with/without a company or contact.","1. Read the Customer block and Contact row.
2. Check a user-attributed field.
3. Regenerate the report and check versioning and link resolution.
4. Republish the template; report a WO with no company / no contact / a name-only company / no answered fields.","1. The Customer block shows the company on the work order (name, address, city, state, postal code, phone); the contact person appears on a separate Contact row; any field attributed to a user shows that person's name.
2. Regenerating a report produces a new version rather than replacing the previous one; every link resolves to the most recent while earlier versions remain retrievable, so a report already handed to a customer cannot change; republishing the template does not alter an existing report.
3. No company: the Customer block is omitted (not an empty frame). No contact person: the Contact row is omitted. A name-only company shows only its name with no blank lines or stray punctuation; an inspection with no answered fields produces a report with zero counts rather than failing.

---
This is the expected behaviour as per epic SV-8181 and story SV-9111 (S13, Customer-facing inspection report) and the Digital Inspections V2 specification version 18, sections S13-R9..R13, S13-N1, S13-N2, S13-E1, S13-E3, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9111 (S13-R9; S13-R10; S13-R11; S13-R12; S13-R13; S13-N1; S13-N2; S13-E1; S13-E3),,
Per-axle and reference-file rendering on a phone; no sideways scroll,Phone Filling,Functional,Medium,"1. You are filling an inspection on a phone (Work Order Lines — Create & Edit).
2. The template has a per-axle field with a reference file.","1. Fill a per-axle field on the phone and check the layout and tap targets.
2. Focus a value input.
3. Move between axles.
4. Open the reference file and close it.","1. The per-axle field renders one card per measurement row and does not scroll sideways at any width.
2. Every tap target is large enough for a gloved thumb, including the unit selector and the Drum, Disc, Single and Dual controls; value inputs do not zoom the page on focus.
3. Moving between axles happens from a header rather than by scrolling, and the primary action advances to the next axle.
4. A reference file opens across the full screen in the same view and is closable back to the exact position in the inspection.

---
This is the expected behaviour as per epic SV-8181 and story SV-9397 (S14, Inspection filling on a phone) and the Digital Inspections V2 specification version 18, sections S14-R1..R5, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9397 (S14-R1; S14-R2; S14-R3; S14-R4; S14-R5),,
Outstanding work surfaced on the section action; negatives,Phone Filling,Functional,Medium,1. You are filling an inspection on a phone with required work still outstanding.,"1. Complete a section that still has required work outstanding and read the action.
2. Select the outstanding item.
3. Check for horizontal scroll and device-nav overlap; check the back control.","1. Outstanding required work is surfaced on the action that completes the section, carrying a count, rather than as a separate banner competing with the fields.
2. Selecting an outstanding item moves to the first field that still needs an answer, not to a summary of what is missing.
3. No screen in the filling flow requires a horizontal scroll to reach a control, and no control is placed where the device's own navigation overlaps it; the layout does not draw its own back control where the device already provides one.
4. A seven-axle truck stays navigable without scrolling through every one; long labels, row names and file names shorten rather than breaking the layout.

---
This is the expected behaviour as per epic SV-8181 and story SV-9397 (S14, Inspection filling on a phone) and the Digital Inspections V2 specification version 18, sections S14-R6, S14-R7, S14-R8, S14-N1, S14-N2, S14-E1, S14-E2, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9397 (S14-R6; S14-R7; S14-R8; S14-N1; S14-N2; S14-E1; S14-E2),,
