Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
"Declined lines show no prices, no line numbers, and no status pill",Declined Work,Functional,Medium,"1. You are signed in to ShopView.
2. A document exists with declined work lines and ""Show declined work"" enabled.","1. Generate the document.
2. Read the Declined Work section and check the totals elsewhere on the document.","1. Declined lines show no prices, no labor totals, and no parts totals.
2. Declined lines are never included in any total on the document.
3. Declined lines do not show a line number.
4. No status pill is shown on declined lines; the ""Declined Work"" heading is the only indicator of declined status.

---
This is the expected behaviour as per epic SV-8218 and story SV-9145 (Story 6, Declined Work) and the Invoice UI Refresh specification version 45, sections S6-R3, S6-R4 and S6-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9145 (S6-R3; S6-R4; S6-R5),,
Declined Work section hidden when nothing declined or option off,Declined Work,Negative,Low,"1. You are signed in to ShopView.
2. You can reach a document with no declined lines, and one that has declined lines but with ""Show declined work"" turned off.","1. Generate a document with no declined lines; look for a Declined Work section.
2. Generate a document that has declined lines but with ""Show declined work"" off; look for a Declined Work section.","1. When there are no declined lines, the Declined Work section is not shown.
2. When the ""Show declined work"" option is off, the Declined Work section is not shown even if declined lines exist.

---
This is the expected behaviour as per epic SV-8218 and story SV-9145 (Story 6, Declined Work) and the Invoice UI Refresh specification version 45, section S6-N1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9145 (S6-N1),,
'Summary' divider precedes the financial summary,Financial Summary,Functional,Low,"1. You are signed in to ShopView.
2. You can generate an Estimate or Invoice.","1. Generate the document.
2. Find where the work section ends and the financial summary begins.","1. A divider labeled exactly ""Summary"" precedes the financial summary.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, section S7-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-R1),,
"Summary shows gross Labor and Parts rows, and Shop supplies when charged",Financial Summary,Functional,High,"1. You are signed in to ShopView.
2. A document exists with labor charges, parts charges, and a shop-supplies charge.","1. Generate the document.
2. Read the financial summary rows for Labor, Parts and Shop supplies.","1. The summary shows a row labeled exactly ""Labor"" and a row labeled exactly ""Parts"".
2. Each shows the gross amount - before any fees or discounts.
3. A row labeled exactly ""Shop supplies"" shows only when a shop-supplies charge applies.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, sections S7-R2 and S7-R6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-R2; S7-R6),,
Shop supplies shows its percentage when the location setting is enabled,Financial Summary,Functional,Low,"1. You are signed in to ShopView.
2. You can reach a document whose location has ""Show % on Estimates and Invoices"" enabled and shop supplies charged as a percentage of labor, and one with the setting disabled.","1. Generate a document with the setting enabled and read the Shop supplies row.
2. Generate one with the setting disabled and read the Shop supplies row.","1. When the location's ""Show % on Estimates and Invoices"" setting is enabled and shop supplies are charged as a percentage of labor, the percentage is shown alongside the shop supplies amount.
2. Otherwise the shop supplies amount is shown alone.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, section S7-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-R3),,
Adjustments group shows rollup Labor/Parts then each work-order-wide row,Financial Summary,Functional,High,"1. You are signed in to ShopView.
2. A document exists with line-level labor and parts fees/discounts and two or more work-order-wide adjustments added in a known order.","1. Generate the document.
2. Read the Adjustments group in the financial summary, top to bottom.","1. Fees and discounts are grouped under a heading labeled exactly ""Adjustments"", which carries no amount of its own.
2. Under it, in this order: a rollup row labeled ""Labor"" totaling all line-level labor fees and discounts, a rollup row labeled ""Parts"" totaling all line-level parts fees and discounts, then each work-order-wide fee or discount as its own named row in the order it was added.
3. A ""Labor"" or ""Parts"" rollup row shows only when its total is not zero; a negative rollup shows in parentheses, a positive rollup as a plain amount.
4. A work-order-wide discount shows in parentheses; a work-order-wide fee shows as a plain amount.
5. There are intentionally two ""Labor"" rows and two ""Parts"" rows in the summary; the Adjustments pair is distinguished by sitting under the Adjustments heading.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, sections S7-R4 and S7-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-R4; S7-R5),,
"Summary shows Subtotal, one row per tax, and the grand Total",Financial Summary,Functional,High,"1. You are signed in to ShopView.
2. A document exists with one or more applicable taxes.","1. Generate the document.
2. Read the Subtotal, tax rows, and Total in the summary.","1. The summary shows a row labeled exactly ""Subtotal"".
2. It shows one tax row per applicable tax, each labeled with the tax name and its rate.
3. It shows the grand total labeled exactly ""Total"".
4. Every row that contributes to the Subtotal is displayed; no contributing summary row is hidden.
5. The visible math holds: gross Labor + gross Parts + Shop supplies + all Adjustments rows = Subtotal.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, sections S7-R7, S7-R8, S7-R9 and S7-R10, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-R7; S7-R8; S7-R9; S7-R10),,
Adjustments heading and tax rows hide when nothing applies,Financial Summary,Negative,Medium,"1. You are signed in to ShopView.
2. You can reach a document with no work-order-wide adjustments and both rollup totals zero, and one with no applicable tax.","1. Generate a document with no adjustments and zero rollups; look for the Adjustments heading.
2. Generate a document with no applicable tax; look for a tax row.","1. The Adjustments heading is not shown when there is nothing to list under it (no work-order-wide fees or discounts and both rollup totals at zero).
2. When no tax applies, no tax row is shown.

---
This is the expected behaviour as per epic SV-8218 and story SV-9146 (Story 7, Financial Summary) and the Invoice UI Refresh specification version 45, sections S7-N1 and S7-N2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9146 (S7-N1; S7-N2),,
Payments heading and each applied payment row show correctly,"Paid Banner, Payments and Balance",Functional,High,"1. You are signed in to ShopView.
2. An Invoice exists with two or more applied payments made on different dates by different methods.","1. Generate the Invoice.
2. Find the Payments section and read each payment row.","1. The Invoice shows a heading labeled exactly ""Payments"".
2. Each applied payment shows as a row reading ""{date} - {method}"" (for example ""Jul 30, 2026 - Cash""), where the hyphen is a literal character.
3. The amount shown is the applied amount when present, otherwise the payment amount.
4. Rows list applied payments only, ordered by date and then by the order the payments were recorded; a fully reversed payment does not appear.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R1; S8-R2),,
Payment method name resolves per rule (SHOPPAY shows 'Online'),"Paid Banner, Payments and Balance",Functional,Medium,"1. You are signed in to ShopView.
2. An Invoice has a payment with a shop-configured method name, one with an unconfigured code (for example credit_card), and one made online (SHOPPAY).","1. Generate the Invoice.
2. Read the method name on each payment row.","1. A payment's method shows the shop-configured payment-method name when configured.
2. When not configured, it shows the payment code with each underscore replaced by a space (for example credit_card shows as ""credit card"").
3. The ""SHOPPAY"" code shows as ""Online"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R3),,
Deposit and applied customer-account credit show as labeled payment rows,"Paid Banner, Payments and Balance",Functional,Medium,"1. You are signed in to ShopView.
2. An Invoice has a deposit applied and an applied customer-account credit (with a CM- number).","1. Generate the Invoice.
2. Read the deposit row and the applied-credit row in the Payments section.","1. A deposit shows as a payment row labeled ""(Deposit) {date} - {method}"", where {date} is the date the deposit was collected.
2. An applied customer-account credit shows as a payment row labeled ""(Credit) {date} - {credit number}"", where {credit number} is the full CM-prefixed number and {date} is the date the credit was applied.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R4, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R4),,
Excess payment sub-line reads exactly per the credited/ to-be-credited rule,"Paid Banner, Payments and Balance",Functional,Medium,"1. You are signed in to ShopView.
2. An Invoice has a payment or deposit whose amount applied to this invoice is less than its full amount - for example an over-collected deposit, or a regular payment spread across more than one invoice - with one case where the excess became a numbered credit and one where it has not yet.","1. Generate the Invoice.
2. Read the sub-line beneath the row whose applied amount is less than its full amount (payment or deposit).","1. A sub-line is shown beneath any payment or deposit whose amount applied to this invoice is less than its full amount - this is not limited to deposits and includes a regular payment spread across more than one invoice. It gates on applied being less than the full amount, never on whether the row is a deposit.
2. When the excess has become a customer-account credit with a number, the sub-line reads exactly ""of {full amount} — {excess} → Credit {credit number}"" (for example ""of $500.00 — $150.00 → Credit CM-1042"").
3. Otherwise it reads exactly ""of {full amount} — {excess} will be credited"".
4. {full amount} is the payment's or deposit's full amount; {excess} is the full amount minus the amount applied to this invoice.
5. The em dash and the arrow are literal separator characters, not subtraction.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R5),,
"Balance equals Total minus all applied amounts, floored at $0.00","Paid Banner, Payments and Balance",Functional,High,"1. You are signed in to ShopView.
2. You can reach an unpaid Invoice, a partially paid Invoice, a fully paid Invoice, and an overpaid Invoice.","1. Generate each Invoice and read the ""Balance"" row.","1. The Invoice shows a row labeled exactly ""Balance"".
2. Balance equals the Total minus all applied payments (any method), applied deposits, and applied customer-account credits.
3. Balance is floored at $0.00: an overpaid invoice shows ""Balance"" with ""$0.00"" - never a negative amount and never a hidden row.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R6),,
"Paid banner appears only on portal-generated Invoice PDFs, before all content","Paid Banner, Payments and Balance",Functional,High,"1. You are signed in to ShopView.
2. You can obtain an Invoice PDF generated by the customer portal (with portal payments) and an Invoice PDF generated in the shop app for the same invoice.","1. Obtain the portal-generated Invoice PDF and look at the very top of the document.
2. Obtain the shop-app-generated Invoice PDF for the same invoice and look for the banner.
3. Check a portal-generated PDF that has shop-recorded (non-portal) payments too.","1. On the portal-generated PDF the paid banner appears before all other invoice content, including the masthead.
2. The banner lists only portal-processed payments; shop-recorded payments appear only in the Payments section.
3. An Invoice PDF generated in the shop app never carries the banner, whether or not portal payments exist.
4. The banner shows a fixed status pill: exactly ""PAID IN FULL"" when the invoice is fully paid at generation time, otherwise exactly ""PARTIALLY PAID"".
5. The banner title reads exactly ""Payment Receipt (Batch) - Payments by ShopView"" when every listed payment was part of a batch, otherwise exactly ""Payment Receipt - Payments by ShopView"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-R8, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R8),,
Each banner payment shows its labeled fields and conditional fees/marker,"Paid Banner, Payments and Balance",Functional,Medium,"1. You are signed in to ShopView.
2. You can obtain a portal-generated Invoice PDF with a single payment, and one paid as part of a batch, ideally with convenience/late fees.","1. Obtain the portal-generated PDF and read each banner payment's fields.
2. Compare a single-payment banner with a batch-payment banner.","1. Each banner payment shows fields labeled exactly: ""Date / Time"", ""Paid By"", ""Method"", ""Invoice Amount"", and ""Total Charged"".
2. ""Total Charged"" is labeled ""Total Charged (Batch)"" for a batch payment and then covers the whole batch.
3. ""Convenience Fee"" and ""Late Fee"" each show only when the portal charged one (a non-zero amount).
4. ""Remaining Balance"" shows only when the balance immediately after that payment was greater than $0.00.
5. In a batch, each payment carries a ""Payment X of Y - Batch"" marker.
6. ""Date / Time"" reads in the format ""Jan 5, 2026 - 2:41 PM MST"" (date, then time with timezone).

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, sections S8-R9 and G-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R9; G-R1),,
$0.00 payment rows hidden; no-payments state shows heading with Balance = Total,"Paid Banner, Payments and Balance",Negative,Low,"1. You are signed in to ShopView.
2. You can reach an Invoice with a $0.00 payment recorded, and an Invoice with no payments/deposits/credits applied.","1. Generate the Invoice that has a $0.00 payment; check the Payments rows.
2. Generate the Invoice with nothing applied; read the Payments heading and the Balance.","1. A payment row whose amount is $0.00 is not shown.
2. When no payments, deposits or customer-account credits have been applied, the Payments heading shows with no rows and the Balance equals the Total.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, sections S8-R7 and S8-N1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-R7; S8-N1),,
No paid banner when the invoice has no portal-processed payment,"Paid Banner, Payments and Balance",Negative,Medium,"1. You are signed in to ShopView.
2. You can obtain an Invoice PDF for an invoice paid only by a shop-recorded method (for example cash at the counter), and a shop-app-generated PDF.","1. Obtain the PDF for the invoice with only shop-recorded payments; look for a paid banner.
2. Obtain a shop-app-generated PDF; look for a paid banner.","1. When the invoice has no portal-processed payment, the paid banner is not shown - a shop-recorded payment never produces the banner.
2. An Invoice PDF generated in the shop app shows no banner in any case.

---
This is the expected behaviour as per epic SV-8218 and story SV-9147 (Story 8, Paid Banner, Payments and Balance) and the Invoice UI Refresh specification version 45, section S8-N2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9147 (S8-N2),,
"Shop disclaimer shows with no heading, identical on every document","Disclaimer, Signature and Footer",Functional,Medium,"1. You are signed in to ShopView.
2. A shop has a configured disclaimer, and you can generate an Estimate, Invoice and Credit Invoice for it.","1. Generate each document type for the shop.
2. Find the disclaimer text on each.","1. Each document shows the shop's configured disclaimer text, with no heading above it.
2. The disclaimer is identical on every document that carries it.

---
This is the expected behaviour as per epic SV-8218 and story SV-9148 (Story 9, Disclaimer, Signature and Footer) and the Invoice UI Refresh specification version 45, section S9-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9148 (S9-R1),,
Signature area has exactly three labeled lines and no acknowledgment sentence,"Disclaimer, Signature and Footer",Functional,Medium,"1. You are signed in to ShopView.
2. You can generate an Estimate, Invoice and Credit Invoice.","1. Generate each document type.
2. Find the signature area on each and read its lines.","1. The signature area shows three lines labeled exactly ""Customer Signature"", ""Printed Name"", and ""Date"".
2. The three lines are identical on every document that carries the area.
3. The signature area contains no authorization or acknowledgment sentence - only the three lines.

---
This is the expected behaviour as per epic SV-8218 and story SV-9148 (Story 9, Disclaimer, Signature and Footer) and the Invoice UI Refresh specification version 45, sections S9-R2 and S9-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9148 (S9-R2; S9-R3),,
"Footer shows the shop tax identifier exactly, with no added label","Disclaimer, Signature and Footer",Functional,Medium,"1. You are signed in to ShopView.
2. A shop has a tax identifier configured (for example ""GST# 812694966 RT0001"").","1. Generate a document for the shop.
2. Read the footer tax identifier.","1. The footer shows the shop's tax identifier exactly as the shop entered it.
2. No label is added in front of it (the shop types its own label into the field).

---
This is the expected behaviour as per epic SV-8218 and story SV-9148 (Story 9, Disclaimer, Signature and Footer) and the Invoice UI Refresh specification version 45, section S9-R4, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9148 (S9-R4),,
Disclaimer and footer tax identifier hide when not configured,"Disclaimer, Signature and Footer",Negative,Low,"1. You are signed in to ShopView.
2. You can reach a shop with no configured disclaimer and no tax identifier.","1. Generate a document for that shop.
2. Look where the disclaimer and the footer tax identifier would be.","1. When the shop has no configured disclaimer, the disclaimer area is not shown.
2. When the shop has no tax identifier configured, the footer tax identifier is not shown.

---
This is the expected behaviour as per epic SV-8218 and story SV-9148 (Story 9, Disclaimer, Signature and Footer) and the Invoice UI Refresh specification version 45, sections S9-N1 and S9-N2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9148 (S9-N1; S9-N2),,
Estimate and Invoice differ only as Section 3 specifies,Estimate and Invoice Specifics,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate an Estimate and an Invoice from the same underlying work order.","1. Generate the Estimate and the Invoice.
2. Compare them section by section.","1. The Estimate and Invoice carry the same content, differing only in: the document label, the dates, the work-section heading, the headline figure label, and the presence of the Paid banner and the Payments and Balance sections on the Invoice.

---
This is the expected behaviour as per epic SV-8218 and story SV-9149 (Story 10, Estimate and Invoice Specifics) and the Invoice UI Refresh specification version 45, section S10-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9149 (S10-R1),,
"Estimate shows 'Work Summary', 'Estimated Total', and 'Estimate date'",Estimate and Invoice Specifics,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate an Estimate.","1. Generate the Estimate.
2. Read the work-section heading, the boxed headline figure label, and the masthead date.","1. The work-section heading reads ""Work Summary"".
2. The boxed headline figure is labeled ""Estimated Total"".
3. The masthead shows ""Estimate date: {date}"".
4. No validity or expiry date is shown; no due-date line is shown.
5. The signature area's ""Date"" line is unaffected.

---
This is the expected behaviour as per epic SV-8218 and story SV-9149 (Story 10, Estimate and Invoice Specifics) and the Invoice UI Refresh specification version 45, section S10-R2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9149 (S10-R2),,
"Invoice shows 'Work Performed', 'Balance', 'Invoice date' and 'Due date'",Estimate and Invoice Specifics,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate an unpaid Invoice.","1. Generate the (not fully paid) Invoice.
2. Read the work-section heading, the boxed headline figure label, and the masthead dates.","1. The work-section heading reads ""Work Performed"".
2. The boxed headline figure is labeled ""Balance"".
3. The masthead shows ""Invoice date: {date}"" and ""Due date: {date}"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9149 (Story 10, Estimate and Invoice Specifics) and the Invoice UI Refresh specification version 45, section S10-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9149 (S10-R3),,
Fully paid Invoice stays an Invoice; 'Paid date' replaces 'Due date',Estimate and Invoice Specifics,Functional,High,"1. You are signed in to ShopView.
2. You can reach an Invoice that is fully paid (Balance $0.00 with at least one payment/deposit/credit applied), and can reverse a payment on it.","1. Generate the fully paid Invoice; read the document label, the masthead date labels, the Balance, and the Payments.
2. Reverse a payment so the Balance becomes greater than $0.00; regenerate and read the masthead date labels.","1. The fully paid Invoice keeps the label ""Invoice: {number}"" - it is never renamed to ""Receipt""; no separate receipt document exists.
2. It lists its payments and shows a Balance of $0.00.
3. ""Paid date: {date}"" replaces ""Due date: {date}"" in the masthead; the paid date is the most recent date among the applied payment, deposit and credit rows.
4. If a later change (payment reversal, voided credit, or edit) makes the Balance greater than $0.00, the invoice is no longer fully paid and ""Due date: {date}"" returns.
5. A paid date earlier than the invoice date (for example a deposit collected before invoicing) is shown as-is.

---
This is the expected behaviour as per epic SV-8218 and story SV-9149 (Story 10, Estimate and Invoice Specifics) and the Invoice UI Refresh specification version 45, section S10-R4, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9149 (S10-R4),,
Invoice with no due date shows no Due date line; paid swap still applies,Estimate and Invoice Specifics,Negative,Low,"1. You are signed in to ShopView.
2. You can reach an Invoice that has no due date set, and can make it fully paid.","1. Generate the Invoice with no due date; read the masthead date lines.
2. Make it fully paid; regenerate and read the masthead date lines.","1. An Invoice with no due date set shows ""Invoice date: {date}"" and no ""Due date"" line (the old quirk of rendering a null due date as today's date is retired).
2. When such an invoice becomes fully paid, ""Paid date: {date}"" is shown.

---
This is the expected behaviour as per epic SV-8218 and story SV-9149 (Story 10, Estimate and Invoice Specifics) and the Invoice UI Refresh specification version 45, section S10-N1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9149 (S10-N1),,
"Credit Invoice masthead shows 'Credit: {number}' and 'Issue date', no money",Credit Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate a Credit Invoice (credit number carries the CM- prefix).","1. Generate the Credit Invoice.
2. Read the masthead.","1. The masthead shows ""Credit: {number}"", where the credit number carries the ""CM-"" prefix (for example ""Credit: CM-2202"").
2. The masthead shows ""Issue date: {date}"".
3. The masthead shows no money figure and no boxed headline figure.

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, sections S11-R1 and S1-R6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R1; S1-R6),,
Customer address block is labeled 'Credit To' on the Credit Invoice,Credit Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate a Credit Invoice for a customer with an address.","1. Generate the Credit Invoice.
2. Read the customer address block label and its width.","1. The customer address block is labeled exactly ""Credit To"" (not ""Bill To"").
2. Every other address rule applies to it unchanged (name always shown, address fields hide when empty).
3. Remit Payment To never appears on the Credit Invoice, so the Credit To block is always full width.

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, sections S11-R2, S2-R1 and S2-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R2; S2-R1; S2-R3),,
"Status table shows Credit Number, Status, Invoice Number correctly",Credit Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. You can reach Credit Invoices in different states (Unapplied, Partially applied, Applied, Refunded, Voided), including an account-level credit with no origin invoice.","1. Generate a Credit Invoice tied to an originating invoice; read the status table.
2. Generate an account-level credit with no origin invoice; read the status table.","1. A status table shows three columns labeled exactly ""Credit Number"", ""Status"", and ""Invoice Number"".
2. Status shows the credit's current state: one of ""Unapplied"", ""Partially applied"", ""Applied"", ""Refunded"", or ""Voided"".
3. Invoice Number shows the originating invoice's full document number (for example """").
4. For an account-level credit with no origin invoice, the whole Invoice Number column is hidden.

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, section S11-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R3),,
Credited items table shows returned parts and money-only lines correctly,Credit Invoice,Functional,High,"1. You are signed in to ShopView.
2. A Credit Invoice exists mixing a returned-part line (with a restocking fee) and a money-only credit line.","1. Generate the Credit Invoice.
2. Read the credited items table.","1. The credited items appear in a table with columns labeled exactly ""Description"", ""Quantity"", ""Rate"", ""Restocking Fee"", and ""Total"".
2. A returned part shows its actual quantity as a negative number, and its rate.
3. A money-only credit line shows ""--"" for Quantity and Rate.
4. The Restocking Fee column is always shown, reading ""$0.00"" when there is no fee.
5. Totals are negative, formatted with a leading minus (for example ""-$100.00"") - not the parentheses convention used for discounts.
6. A money-only line's Description comes from the credit's reason if entered, otherwise the memo text, otherwise ""Refund"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, sections S11-R4 and S11-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R4; S11-R5),,
Restocking fee reduces a returned-part credit total as specified,Credit Invoice,Functional,Medium,"1. You are signed in to ShopView.
2. A Credit Invoice has a returned part: quantity -2 at rate $50.00 with a $10.00 restocking fee.","1. Generate the Credit Invoice.
2. Read the returned-part line's Total.","1. The restocking fee reduces the credit: quantity -2 at rate $50.00 with a $10.00 restocking fee produces Total -$90.00.
2. For a money-only line, Total is the credited amount.

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, section S11-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R5),,
Totals block rows and Balance follow the credit's status,Credit Invoice,Functional,High,"1. You are signed in to ShopView.
2. You can reach Credit Invoices in each status: Unapplied, Partially applied, Applied, Refunded (with a refund payment), and Voided.","1. Generate a Credit Invoice in each status.
2. Read the totals block rows and the Payments/Balance content for each.","1. The totals block shows rows labeled exactly: ""Subtotal"" (sum of item totals, negative), ""Tax"" (one row; negative when tax applies, ""$0.00"" when none), ""Total Credit"" (negative, the document's key figure), ""Payments"", and ""Balance"".
2. Unapplied: Payments shows the label with no rows; Balance shows the full credit amount, positive (its open balance).
3. Partially applied: Payments shows the label with no rows; Balance shows the open balance, positive (original credit total minus amounts refunded minus amounts applied to invoices).
4. Applied: Payments shows the label with no rows; Balance reads $0.00.
5. Refunded: one row per refund payment reading ""{date} - {method}"" with the refunded amount (negative); Balance reads $0.00 once fully consumed, otherwise the open balance, positive.
6. Voided: Payments shows the label with no rows; Balance reads $0.00.
7. On the Credit Invoice, ""Balance"" is the credit's open balance — the original credit total minus amounts refunded minus amounts applied to invoices — shown positive, reading $0.00 once nothing remains or the credit is voided; it does not follow the Invoice's Total-minus-payments formula.
8. A credit that is both partially refunded and partially applied takes the ""Partially applied"" status (one of the five states, not a new one), and its refund rows still list in the Payments section.

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, sections S11-R6 and S11-R6a, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R6; S11-R6a),,
Credit Invoice shows the disclaimer and standard signature area,Credit Invoice,Functional,Low,"1. You are signed in to ShopView.
2. You can generate a Credit Invoice for a shop with a configured disclaimer.","1. Generate the Credit Invoice.
2. Find the disclaimer and the signature area.","1. The Credit Invoice shows the shop's configured disclaimer.
2. It shows the standard signature area with the three lines ""Customer Signature"", ""Printed Name"", and ""Date"".

---
This is the expected behaviour as per epic SV-8218 and story SV-9150 (Story 11, Credit Invoice) and the Invoice UI Refresh specification version 45, sections S11-R7 and S9-R2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9150 (S11-R7; S9-R2),,
Document layout matches the Design Document structure,Document Visual Standard,Functional,Medium,"1. You are signed in to ShopView.
2. You can generate an Estimate, Invoice and Credit Invoice, on screen and as PDF.","1. Generate each document type on screen and as a PDF.
2. Compare each against the Design Document's structure.","1. The document layout follows the Design Document exactly: masthead with the shop letterhead left, the shop logo center, and the document block right over a 2px ink rule; a bordered Addresses row; the asset band; the order reference chips; numbered work lines; the ""Summary"" break bar; a two-column tail with the disclaimer left and the totals right; the boxed headline figure; the three-line signature row; the single-line footer.

---
This is the expected behaviour as per epic SV-8218 and story SV-9151 (Story 12, Document Visual Standard) and the Invoice UI Refresh specification version 45, section S12-R1, and the Design Document, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9151 (S12-R1),,
