internal_id,testrail_case_id,title,section,refs
SBR-CALC-02,C30230,"Labor Delta: +green, -red, 0.0 default on every row; rollups from unrounded deltas",SBR — Inv. Hrs & Calculations,"SV-8626 (SBR spec v22 2026-08-17 S9-R3,S9-R4,S9-R5,S9-R6,S9-E1,S9-E2; heading renamed to Labor Delta per SV-9071)"
SBR-CALC-03,C30231,No-labor-no-time invoices show 0.0; clocked-unbilled work shows negative,SBR — Inv. Hrs & Calculations,SV-8626 (SBR spec v22 2026-08-17 S9-N1; heading renamed to Labor Delta per SV-9071)
SBR-CALC-05,C30233,Margin % to one decimal; em dash when Subtotal <= 0; recomputed on rollups,SBR — Inv. Hrs & Calculations,SV-8627 (SBR spec v18 2026-08-07 §3 Margin % definition; Story 10 S10-R5)
SBR-CALC-06,C30234,Money columns use the standardized labels and definitions,SBR — Inv. Hrs & Calculations,SV-8622 (SBR spec v22 2026-08-17 S5-R2; S5-R12; §3; Adjustments column added to labels and tie-out per SV-9281)
SBR-CALC-07,C30235,Negative dollar values render in accounting parentheses; money columns only,SBR — Inv. Hrs & Calculations,SV-8626 (SBR spec v22 2026-08-17 §3 negative money columns; renamed to Labor Delta per SV-9071)
SBR-CALC-08,C30236,Half-up rounding at each precision; totals may differ by one last-decimal unit,SBR — Inv. Hrs & Calculations,SV-8582 (SBR spec v22 2026-08-17 §3 half; heading renamed to Labor Delta per SV-9071)
SBR-CALC-09,C38894,A clock-record edit after invoicing updates Labor Delta; billed money stays put,SBR — Inv. Hrs & Calculations,SV-8626 (SBR spec v22 2026-08-17 S9-R2; heading renamed to Labor Delta per SV-9071)
SBR-ADJ-03,C43830,Every row ties out once Adjustments is included,SBR — Subtotal & Totals,SV-9281 (SBR spec v22 2026-08-12 S5-R12 — row ties out: Labor+Parts+Adjustments=Subtotal; LaborMargin+PartsMargin+Adjustments=Margin)
SBR-TOT-01,C30237,"Subtotal: rightmost, pinned right, bold everywhere; header row sticky on scroll",SBR — Subtotal & Totals,SV-8627 (SBR spec v18 2026-08-07 Story 10 S10-R1; S10-R2; S10-R3; S10-R4; S10-R6; S10-N1; Story 18 S18-R7.5)
SBR-TOT-02,C30238,Desktop Totals row merges the identifier columns and sticks to the bottom,SBR — Subtotal & Totals,SV-8627 (SBR spec v18 2026-08-07 Story 10 S10-R5; S10-N1; Story 16 S16-R4)
SBR-TOT-03,C30239,Mobile shows a simplified totals bar below the table; Subtotal at right,SBR — Subtotal & Totals,"SV-8627 (SBR spec v18 2026-08-07 Story 10 S10-R5 (mobile branch) + Story 17 S17-R4 — S10-R5 CLOSES it in the spec's own words: ""Totals"" left and the grand Subtotal right ""(no other metrics)"")"
SBR-SORT-01,C30241,All nine financial columns are sortable,SBR — Sorting,SV-8628 (SBR spec v22 2026-08-17 S11-R1; S11-R6; renamed to Labor Delta per SV-9071)
SBR-SORT-02,C30242,"Default order is plain A to Z by display name, case-insensitive",SBR — Sorting,SV-8628 (SBR spec v18 2026-08-07 Story 11 S11-R4; §3 Key Decisions)
SBR-SORT-03,C30243,First header click sorts ascending; second descending; no third state,SBR — Sorting,SV-8628 (SBR spec v18 2026-08-07 Story 11 S11-R5; Story 23 S23-R5)
SBR-SORT-04,C30244,Sorting reorders rep rows only; Unassigned stays pinned on top,SBR — Sorting,SV-8628 (SBR spec v18 2026-08-07 Story 11 S11-R2; Story 22 S22-R4)
SBR-SORT-05,C30245,Ties keep the A to Z order and an em-dash Margin % sorts as zero,SBR — Sorting,SV-8628 (SBR spec v18 2026-08-07 Story 11 S11-R7)
SBR-LINK-01,C30247,Detail-row invoice number and customer name links navigate in the current tab,SBR — Links & Navigation,SV-8629 (SBR spec v18 2026-08-07 Story 12 S12-R1; S12-R2; S12-R3)
SBR-LINK-03,C30249,Browser back from a drilldown restores expansion and scroll; no reload,SBR — Links & Navigation,SV-8629 (SBR spec v18 2026-08-07 Story 12 S12-R3a; Story 23 S23-R2)
SBR-LINK-04,C30250,Invoice links use theme-primary; customer links use the body color,SBR — Links & Navigation,SV-8629 (SBR spec v18 2026-08-07 Story 12 S12-R4; S12-R5; S12-R6; S12-N3)
SBR-LINK-05,C30251,An unavailable link destination shows the standard not-found state,SBR — Links & Navigation,SV-8629 (SBR spec v18 2026-08-07 Story 12 S12-N1; S12-N2)
SBR-LINK-06,C43559,Invoice # and customer name when you cannot open what they point at,SBR — Links & Navigation,SV-8629 (SBR spec v18 2026-08-07 §2 expanded rows — a link is rendered only with permission to open the target; note S12-R1 and S12-R3 still read as though the links are always there)
SBR-DEACT-02,C30253,"Deactivate dialog: counted pluralized headline, reassurance, focus trap",SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R1; S13-R3; S13-R4; S13-R12)
SBR-DEACT-03,C30254,Type-YES gate: auto-focus; case-insensitive match; Enter submits,SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R6; S13-R7)
SBR-DEACT-04,C30255,Cancel and X dismiss the Deactivate dialog; Escape and clicking outside do not,SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R8)
SBR-DEACT-05,C30256,"Valid submit locks the dialog, then deactivates keeping assignments",SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R9; S13-R10; S13-E1)
SBR-DEACT-06,C30257,"After deactivation: toggle unchanged, CSV shows No, report credit intact",SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R11; Story 15 S15-R6; Story 5 S5-R9)
SBR-DEACT-07,C30258,"No dialog: toggle off, no assignments, already inactive, or reactivation",SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R2; S13-N2; S13-N3; S13-E3)
SBR-DEACT-08,C30259,A deactivation failure shows the error toast and leaves the status alone,SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-N5; §7)
SBR-DEACT-09,C30260,"If the assignment pre-check fails, the warning dialog still opens",SBR — Staff Deactivation,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-N4)
SBR-UNAS-01,C30261,"Show Unassigned sits between the column selector and the date picker, off",SBR — Show Unassigned,SV-8639 (SBR spec v18 2026-08-07 Story 22 S22-R1; S22-R2; Story 18 S18-R7.2)
SBR-UNAS-02,C30262,Show Unassigned adds one top-pinned Unassigned row that acts like a rep row,SBR — Show Unassigned,SV-8639 (SBR spec v18 2026-08-07 Story 22 S22-R3; S22-R4; S22-R5; S22-R6; Story 6 S6-R1)
SBR-UNAS-04,C30264,No empty Unassigned row is ever rendered,SBR — Show Unassigned,SV-8639 (SBR spec v18 2026-08-07 Story 22 S22-N1; Story 6 S6-N2)
SBR-ADJ-04,C43831,The eight toggleable metric columns include Adjustments,SBR — Column Selector,SV-9281 (SBR spec v22 2026-08-12 S20-R2 — eight toggleable columns include Adjustments)
SBR-COL-01,C30265,Column selector: eight metric toggles; five always-on columns cannot be hidden,SBR — Column Selector,SV-8630 (SBR spec v22 2026-08-17 S20-R2; renamed to Labor Delta per SV-9071)
SBR-COL-03,C30267,Toggling a column applies at once to summary; detail and Totals rows,SBR — Column Selector,SV-8637 (SBR spec v18 2026-08-07 Story 20 S20-R4; S20-R7)
SBR-COL-04,C30268,Column visibility never affects the exports,SBR — Column Selector,SV-8637 (SBR spec v18 2026-08-07 Story 20 S20-R8)
SBR-COL-05,C30269,Hiding the active sort column keeps the sort,SBR — Column Selector,SV-8637 (SBR spec v18 2026-08-07 Story 20 S20-R9)
SBR-PERS-01,C30271,All filter and view settings are restored before the first data fetch,SBR — Persistence,SV-8640 (SBR spec v18 2026-08-07 Story 23 S23-R1; Story 20 S20-R5)
SBR-PERS-02,C30272,Expansion state and scroll position are not remembered and reset on reload,SBR — Persistence,SV-8640 (SBR spec v18 2026-08-07 Story 23 S23-R2; §2 Out of Scope)
SBR-PERS-03,C30273,A stale saved value falls back to its default and never errors,SBR — Persistence,SV-8640 (SBR spec v18 2026-08-07 Story 23 S23-R3)
SBR-PERS-04,C30274,First visit or cleared storage yields all defaults; no server-side profile,SBR — Persistence,SV-8640 (SBR spec v18 2026-08-07 Story 23 S23-R4; S23-N1; Story 2 S2-R4; S2-R7; Story 21 S21-R2)
SBR-PERS-05,C30275,The A to Z default is its own saved value,SBR — Persistence,SV-8640 (SBR spec v18 2026-08-07 Story 23 S23-R5; Story 11 S11-R4)
SBR-EXP-01,C30276,The ⋯ overflow menu lists exactly four download actions,SBR — Exports,"SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R1 + Story 17 S17-R3 (position) — S14-R1 CLOSES it in the spec's own words (""lists exactly four actions""); so the closed list IS the requirement)"
SBR-EXP-02,C30277,"All four downloads respect filters, full result set, and active order",SBR — Exports,"SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R2; S14-R2a; S14-R20 + Story 21 S21-R6 + Story 22 S22-R4 — all four downloads honour the filters; the full result set and the active order; S14-R20 = the ""Locations:"" line in every export)"
SBR-EXP-03,C30278,Summary PDF: one rolled-up row per rep with a recomputed grand totals row,SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R5; renamed to Labor Delta per SV-9071)
SBR-EXP-04,C30279,Expanded View PDF: one page-block per rep with its own totals; no grand,SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R6; renamed to Labor Delta per SV-9071)
SBR-EXP-05,C30280,Expanded View PDF truncates invoice numbers longer than 18 characters,SBR — Exports,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R7)
SBR-EXP-06,C30281,"PDF footer on every page, default-logo fallback, and deterministic PDF filenames",SBR — Exports,"SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R3a; S14-R4; S14-R11 — S14-R11 CLOSES both PDF filenames verbatim (""deterministic"") and S14-R4 closes the footer string; so the exact strings ARE the requirement)"
SBR-EXP-07,C30282,"PDFs render negative dollars in accounting parentheses, keep the (Inactive) tag",SBR — Exports,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R9; S14-R10)
SBR-EXP-08,C30283,PDF body font steps down as the longest dollar value grows; no overflow,SBR — Exports,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R12; S14-R13)
SBR-EXP-10,C30285,"Summary CSV: file name, UTF-8 BOM, verbatim headers, one row per rep",SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R15; renamed to Labor Delta per SV-9071)
SBR-EXP-11,C30286,"Expanded CSV: file name, verbatim headers, one row per invoice",SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R16; renamed to Labor Delta per SV-9071)
SBR-EXP-12,C30287,"CSV cells: plain numbers, signed Labor Delta, empty Margin %, (Inactive)",SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R17; heading renamed to Labor Delta per SV-9071)
SBR-EXP-13,C30288,The Unassigned row appears in both CSV downloads only when the toggle is on,SBR — Exports,SV-8599 (SBR spec v18 2026-08-07 S22-R2; S22-R4; S14-R19 — Unassigned row in both CSV exports; gated by the Show Unassigned toggle; rescoped from all-four-downloads 2026-08-10 because the suite has no PDF parser)
SBR-EXP-14,C30289,A failed download shows the canonical error toast,SBR — Exports,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-N1; S14-N2; S14-E1; §7)
SBR-EXP-15,C30290,Over-cap Expanded View PDF is refused with the too-large message,SBR — Exports,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-E2; §7 — 10k-row export cap; no truncated file; toast persists 120s; the toast STRING is the ONE suite-wide message ruled by Chris Ward 2026-07-31 Q2=A [newest-wins]; his SBR spec edit is pending)
SBR-EXP-16,C30291,An empty-data export still generates with zeroed Summary PDF totals,SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-E3; heading renamed to Labor Delta per SV-9071)
SBR-EXP-17,C43833,"CSV export repeats the PDF header's Product Type, status and Locations lines",SBR — Exports,SV-8631 (SBR spec v22 2026-08-17 S14-R20a; suite-wide CSV filter-summary rule SV-9283)
SBR-ASGN-01,C30292,Report Name dropdown lists Sales Representative Assignments at the bottom,SBR — Sales Rep Assignments Export,SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R1; S15-R2)
SBR-ASGN-02,C30293,"Sales Representative Assignments CSV: file name, headers, success toast",SBR — Sales Rep Assignments Export,"SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R3; S15-R4; §7 — S15-R4 CLOSES the three headers; ""Sales Rep""→""Sales Representative"" per Chris Ward 2026-07-31 Q5 [newest-wins]; NOT one of the four report exports so S14-R20 adds no Location)"
SBR-ASGN-03,C30294,"Assignments CSV: one row per assigned customer, sorted customer then rep",SBR — Sales Rep Assignments Export,SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R5; S15-R7; S15-R10)
SBR-ASGN-04,C30295,"""Rep is active?"" tracks the staff-active status, not the toggle",SBR — Sales Rep Assignments Export,SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R6; Story 13 S13-R11)
SBR-ASGN-05,C30296,"A deleted rep record still exports one row from the stored name, marked No",SBR — Sales Rep Assignments Export,SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R8; S15-R9)
SBR-ASGN-06,C30297,Assignments export failure and nothing-to-export use the dialog's messages,SBR — Sales Rep Assignments Export,SV-8632 (SBR spec v18 2026-08-07 Story 15 S15-R11; S15-N2; §7)
SBR-STATE-01,C30298,"Empty state: verbatim message, no grand Totals, toolbar stays interactive","SBR — Loading, Empty & Error States",SV-8633 (SBR spec v18 2026-08-07 Story 16 S16-R1; S16-R2; S16-R3; S16-N1; Story 2 S2-N1; Story 21 S21-N2; §7)
SBR-STATE-03,C30300,Loading shows a centered spinner over the data area and hides the Totals,"SBR — Loading, Empty & Error States",SV-8633 (SBR spec v18 2026-08-07 Story 16 S16-R4)
SBR-STATE-04,C30301,A load failure shows the inline could-not-load message with a Retry,"SBR — Loading, Empty & Error States",SV-8633 (SBR spec v18 2026-08-07 Story 16 S16-R5; §7)
SBR-MOB-01,C30302,On a phone every toolbar control works on touch,SBR — Mobile,SV-8634 (SBR spec v18 2026-08-07 Story 17 S17-R1; S17-R2; S17-R3)
SBR-MOB-02,C30303,On a phone the table scrolls sideways with Subtotal pinned outside it,SBR — Mobile,SV-8634 (SBR spec v18 2026-08-07 Story 17 S17-R4; S17-R5; Story 10 S10-R5 (mobile))
SBR-MOB-03,C30304,Touch targets are at least 44×44 px and touch users get no hover-only tooltips,SBR — Mobile,SV-8634 (SBR spec v18 2026-08-07 Story 17 S17-R6; S17-N1; Story 18 S18-R9)
SBR-VIS-01,C30305,Layout: white toolbar; blue-grey page; separator; edge-to-edge white table,SBR — Visual Conformance & Accessibility,SV-8635 (SBR spec v18 2026-08-07 Story 18 S18-R1; S18-R2; S18-R3; S18-R4; S18-R5; S18-R7.1–R7.6; S18-N1)
SBR-VIS-02,C30306,"Dark mode: page, toolbar, table; Totals switch to dark equivalents",SBR — Visual Conformance & Accessibility,SV-8635 (SBR spec v22 2026-08-17 S18-R8; heading renamed to Labor Delta per SV-9071)
SBR-VIS-03,C30307,Every icon-only control carries its specified accessible name,SBR — Visual Conformance & Accessibility,SV-8635 (SBR spec v18 2026-08-07 Story 18 S18-R9)
SBR-VIS-04,C30308,Chevrons and sortable headers are keyboard-operable and expose their state,SBR — Visual Conformance & Accessibility,SV-8635 (SBR spec v18 2026-08-07 Story 18 S18-R10)
SBR-VIS-05,C30309,The subdued grey of the (N) count and (Inactive) tag meets WCAG AA contrast,SBR — Visual Conformance & Accessibility,"SV-8635 (SBR spec v22 2026-08-17 S18-R11,S18-R12; heading renamed to Labor Delta per SV-9071)"
SBR-VIS-06,C43839,Long column header labels wrap to two lines instead of being truncated,SBR — Visual Conformance & Accessibility,SV-8593 (SBR spec v22 2026-08-17; shell header wrapping per Chris Ward design review 2026-08-17; exact styling to confirm live)
SBR-WO-01,C30310,"Sales Representative selector shows on WO and Part Sale, not on imported",SBR — Work Order Sales Rep,SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R1; S19-N1)
SBR-WO-02,C30311,Selector offers only reps whose sales-representative toggle is on,SBR — Work Order Sales Rep,SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R2; S19-R8 — toggle entry path Settings -> Staff -> edit the staff member per the PRD companion video 2026-07-30 09:17-09:41; exact toggle label to confirm live in the build)
SBR-WO-03,C30312,A new WO opens with Sales Representative unassigned; a change saves at once,SBR — Work Order Sales Rep,SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R3; S19-R4)
SBR-WO-04,C30313,The Sales Representative selector is read-only when Invoiced or Paid,SBR — Work Order Sales Rep,SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R5)
SBR-WO-05,C30314,"Invoice credit snapshot: WO rep, else customer rep, else unassigned",SBR — Work Order Sales Rep,SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R6; S19-N2; §3 Key Decisions (single-rep snapshot); Story 22 S22-R3)
SBR-WO-06,C30315,"Customer record shows a ""Sales Representative"" row; ""Unassigned"" when none",SBR — Work Order Sales Rep,"SV-8636 (SBR spec v18 2026-08-07 Story 19 S19-R7; S19-E1 — customer-card label RE-RULED to the full ""Sales Representative"" per the PRD companion video 2026-07-30 + Chris Ward answer 2026-07-31 Q5=A; the spec text still says ""Sales Rep"")"
SBR-API-01,C30316,A rep's invoice detail rows are fetched from the server only on the first expand,SBR — API,SV-8624 (SBR spec v18 2026-08-07 Story 6 S6-R2)
SBR-API-02,C30317,Sorting is performed server-side and returns the first page,SBR — API,SV-8628 (SBR spec v18 2026-08-07 Story 11 S11-R5)
SBR-API-03,C30318,Grand totals are server-computed over the full filtered set,SBR — API,SV-8627 (SBR spec v18 2026-08-07 Story 10 S10-R5)
SBR-API-04,C30319,All four exports are generated server-side against the active filters and sort,SBR — API,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-R2a; S14-N2; S14-E3)
SBR-API-05,C30320,"The Expanded View PDF's 10,000-row cap is enforced server-side BEFORE generation",SBR — API,SV-8631 (SBR spec v18 2026-08-07 Story 14 S14-E2)
SBR-API-06,C30321,Deactivating a rep first runs a server pre-check returning the count,SBR — API,SV-8630 (SBR spec v18 2026-08-07 Story 13 S13-R1; S13-R4)
PV-NAV-01,C30322,Parts Velocity appears under a new Parts section in the Reports navigation,PV — Access & Defaults,"SV-8641 (PV spec v6 2026-08-07 S1-R1 — the ""only report"" sentence is superseded: Parts Velocity and Inventory Value BOTH live under Parts per the PRD video 2026-07-30; access = the one ordinary reports permission per QA lead 2026-08-03)"
PV-NAV-02,C30323,First visit: date range defaults to This Year and data is fetched automatically,PV — Access & Defaults,SV-8641 (PV spec v6 2026-08-07 S1-R2; S4-R6)
PV-NAV-03,C30324,A loading indicator shows and old rows are replaced only when data returns,PV — Access & Defaults,SV-8641 (PV spec v6 2026-08-07 S1-R3)
PV-PERM-01,C30325,A user with ordinary reports access can load the report and export it,PV — Permissions,"SV-8641 (PV spec v6 2026-08-07 S1-R4 — one reports permission for all six ruled by Chris Ward Q2=A + QA lead 2026-08-03 ""ONE permission FOR NOW""; PV S1-R4 still names Inventory Reports > View — his spec edit owed)"
PV-PERM-02,C30326,Without the Manager or Office User role the report entry is not shown,PV — Permissions,SV-8641 (PV spec v6 2026-08-07 S1-N1)
PV-PERM-03,C30327,Ordinary reports access alone opens Parts Velocity and its export,PV — Permissions,"SV-8641 (PV spec v6 2026-08-07 S1-N2; S1-R4 - RESCOPED 2026-08-03: ""Reports access without Inventory Reports View"" state cannot exist under one permission; Chris Ward Q2=A + ""they can exist and not do anything""; QA lead ""ONE permission FOR NOW"")"
PV-FILT-01,C30328,"Type filter: single-select, first in row, three options, default Both; reloads",PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R1; S3-R5 — S2-R1 CLOSES the three Type options and the Both default; 'Catalogue'→'Special Order' per Chris Ward 2026-07-29 [newest-wins])
PV-FILT-03,C30330,Date range selector offers exactly the eleven bounded options and no All Time,PV — Filters,"SV-8642 (PV spec v6 2026-08-07 S2-R2; §2 Out of Scope — S2-R2 CLOSES it in the spec's own words (""offering exactly these options"") and rules out ""All Time""; so the closed list IS the requirement)"
PV-FILT-04,C30331,A Custom date range needs valid dates and rejects a span over 366 days,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R3)
PV-FILT-05,C30332,Category and Vendor multi-select filters limit the table to matching parts,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R4; S2-R5; S2-R10)
PV-FILT-06,C30333,"Toolbar search matches part number or description, case-insensitively",PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R6; §3 Key Decisions)
PV-FILT-07,C30334,All active filters combine with AND logic,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R7)
PV-FILT-08,C30335,The Bin multi-select limits the table to parts stocked in those bins,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R8)
PV-FILT-09,C30336,Bin filter excludes special-order rows; Bin plus that Type is empty by design,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R8 - 'Catalogue' RENAMED to the exact label 'Special Order' per Chris Ward msg 2026-07-29 [newest-wins] [cf video P31])
PV-FILT-10,C30337,"Location filter is rightmost, defaults to the active location, accessible-only",PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-R9 — per-row location identifier in All-Locations view ADDED per kickoff video P10; [ruling 2026-07-28 video-overrides-spec]) + on-screen location-scope indicator per Chris Ward msg 2026-07-29 [newest-wins]
PV-FILT-11,C30338,Empty state shows the standard no-data message when no parts match the filters,PV — Filters,"SV-8642 (PV spec v6 2026-08-07 S2-R11; S2-N1; §7 — §7 CLOSES the empty-state string verbatim (""Empty bays"" ... ""Get Going!"") as the standard reports no-data label; so the exact string IS the requirement)"
PV-FILT-12,C30339,Parts with no category; vendor or bin are excluded when that filter is on,PV — Filters,SV-8642 (PV spec v6 2026-08-07 S2-E1; S2-E2; S2-E3)
PV-FILT-13,C30340,Parts Velocity: the Location filter is hidden for a one-location user,PV — Filters,"SV-8642 (PV spec v6 2026-08-07 S2-E4 — RULED HIDDEN by Chris Ward answer 2026-07-31 Q1=A ""classic spec drift""; the S2-E4 ""still sees the filter"" note is stale; spec edit pending)"
PV-FILT-14,C38914,Location column: leftmost before Type; own location per row; Multiple on merged,PV — Filters,SV-8642; SV-8646 (PV spec v6 2026-08-07 S2-R12; S3-R10; S7-R8; S6-R11 — v6 rewrote S3-R10 to access-gated and picker-toggleable but left S2-R12 scope-driven and Location out of S4-R2/S4-R3; contested points not asserted)
PV-ROW-01,C30341,A part stocked at two selected locations shows as two per-location rows,PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R1a; §3 Key Decisions)
PV-ROW-02,C30342,A Special Order part is one merged row summed across selected locations,PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R1a; §3 Key Decisions)
PV-ROW-03,C30343,"Rows load ranked by Demand descending, indicator on the Demand header",PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R2)
PV-ROW-04,C30344,"A header click sorts ascending first, toggles, and places nulls by direction",PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R3)
PV-ROW-05,C30345,"Sticky header, all-left alignment on screen, and plain-text Type values",PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R4; S3-R5; S3-R8 - Type value 'Catalogue' RENAMED to the exact label 'Special Order' per Chris Ward msg 2026-07-29 [newest-wins] [cf video P31])
PV-ROW-06,C30346,"Info icons sit on Units Sold, Demand and Turns/Yr with descriptions",PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R6 — S3-R6 CLOSES the set (exactly three columns: Units Sold; Demand; Turns / Yr) and quotes each description verbatim; so the closed set and the exact strings ARE the requirement)
PV-ROW-07,C30347,Description; Category and Vendor truncate on hover; Part # never does,PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R7)
PV-ROW-08,C30348,Em-dash only in nullable fields; counts and Revenue/Margin are never null,PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-R9; S5-R5)
PV-ROW-09,C30349,"An inventory part drops out only with no movement, no stock and no revenue",PV — Row Model,SV-8643 (PV spec v6 2026-08-07 S3-N1)
PV-COL-01,C30351,Column picker lists all 20 columns and never offers the internal cost,PV — Columns & Remembered View,SV-8644 (PV spec v6 2026-08-07 S4-R1; S4-R4; S5-R6)
PV-COL-02,C30352,First visit shows exactly the 14 default columns in the specified order,PV — Columns & Remembered View,SV-8644; SV-8646 (PV spec v6 2026-08-07 Story 4 S4-R1; S4-R2; S4-R3 + S3-R10 — the fourteen first-visit default columns and the six hidden ones; S3-R10 says Location is shown by default which S4-R2 does not list; contested and not asserted)
PV-COL-03,C30353,"A re-enabled column returns to its canonical slot, with no reload",PV — Columns & Remembered View,SV-8644; SV-8643 (PV spec v6 2026-08-07 S4-R4; S4-R5 + Story 3 S3-R10 — canonical column order and immediate re-render; plus the automatic Location column leftmost when shown)
PV-COL-04,C30354,Filters; columns and sort are remembered per browser before the first fetch,PV — Columns & Remembered View,SV-8644 (PV spec v6 2026-08-07 S4-R6; S1-R2)
PV-COL-05,C30355,A saved value that is no longer valid falls back to that setting's default,PV — Columns & Remembered View,SV-8644 (PV spec v6 2026-08-07 S4-R6)
PV-COL-06,C30356,A different user signing in on the same browser inherits the saved view,PV — Columns & Remembered View,SV-8644 (PV spec v6 2026-08-07 S4-R6)
PV-COL-08,C30358,All 20 columns can be hidden; the empty selection is never restored,PV — Columns & Remembered View,SV-8644 (PV spec v6 2026-08-07 S4-E1; S4-R6)
PV-CALC-01,C30359,Units Sold for an inventory part is net stock movement,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R1; S5-R4 (Units Sold; inventory); §4)
PV-CALC-02,C30360,"Special Order Units Sold = in-window request quantity, net of reversals",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R2; S5-R4 (Units Sold; catalogue); S5-R4b)
PV-CALC-03,C30361,Units Returned counts initiated part returns and parts-sale credits,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R3; S5-R4 (Units Returned); §3 Key Decisions)
PV-CALC-04,C30362,"Units Returned is windowed by initiation date, ignores invoice status",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R3)
PV-CALC-05,C30363,"Sold (WO) counts Service work orders, Sold (Parts Sale) counts Parts",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4 (Sold via WO / Sold via Parts Sale); §5 Assumptions)
PV-CALC-06,C30364,Demand counts each transaction once; a reversal neither adds nor subtracts,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4 (Demand); §4; §3 Key Decisions; S3-E1)
PV-CALC-07,C30365,Last Sale is whole days since the most recent sale over all-time history,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4 (Last Sale); §4; S5-R5; tech-plan-2026-07-29 B3.1 (last-sale re-anchor on reversal — spec-silent))
PV-CALC-08,C30366,On Hand shows the row's own location stock,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4 (On Hand / Min / Max); §2 Out of Scope; S5-R5)
PV-CALC-09,C30367,"Turns / Yr annualizes the sales rate, is 0.00 at zero stock, can be negative",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4 (Turns / Yr); S5 Definitions (Window))
PV-CALC-10,C30368,"Revenue, Margin, Unit Cost, Sell Price and Margin % use the billed formulas",PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4a; §4)
PV-CALC-11,C30369,A reversed or voided sale is excluded from every billed-line column,PV — Columns & Calculations,SV-8645 (PV spec v6 2026-08-07 S5-R4b; S5-R4a; §3 Key Decisions)
