Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
A Work Order number matches exactly with or without the dash or a space,Fuzzy Matching,Functional,Critical,"1. The palette is open.
2. A Work Order 'S2-15276' exists.","1. Type 'S2-15276' and read the result.
2. Clear the input and type 'S215276' (no dash) and read the result.
3. Clear the input and type 'S2 15276' (with a space) and read the result.","1. All three forms find the same Work Order 'S2-15276'.
2. The Work Order number is treated as an identifier: it is normalized by stripping the dash/space, so 'S2-15276' equals 's215276'.
3. The match is exact (identifier), not fuzzy.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (S2-15276 = s215276); identifier fields are exact-only, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (S2-15276 = s215276); identifier fields are exact-only,,
A VIN / serial number requires an exact match after normalization,Fuzzy Matching,Functional,High,"1. The palette is open.
2. An asset with a known VIN / serial number exists.","1. Type the asset's exact VIN / serial number and read the result.
2. Clear the input, type the VIN with one wrong character, and read the result.","1. The exact VIN (case and spacing normalized) finds the matching asset / work order.
2. A VIN with a wrong character does NOT return a fuzzy match - VINs are exact-only identifiers, no typo tolerance.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (What is NOT fuzzy: VIN, WO number, P-number, part number - exact match after normalization), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 7 (What is NOT fuzzy: VIN, WO number, P-number, part number - exact match after normalization)",,
"A telephone number matches on digits only, ignoring formatting",Fuzzy Matching,Functional,Medium,"1. The palette is open.
2. A customer with telephone '(264) 328-6723' exists.","1. Type the digits '2643286723' and read the result.
2. Clear the input, type '(264) 328-6723' with the formatting, and read the result.","1. Both forms find the same customer.
2. The phone is normalized to digits only, so '(264) 328-6723' equals '2643286723'.
3. The matched customer's secondary line shows 'Contact/info match' (matched on a contact field, not the name).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (phone normalization); 4 (Contact/info match affordance), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (phone normalization); 4 (Contact/info match affordance),,
A part number requires an exact match after normalization,Fuzzy Matching,Functional,Medium,"1. The palette is open.
2. A part with a known part number (for example '65547') exists.","1. Type the exact part number '65547' and read the result.
2. Clear the input, type a part number with one wrong digit, and read the result.","1. The exact part number finds the matching part.
2. A part number with a wrong digit does NOT return a fuzzy match - part numbers are exact-only identifiers.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (What is NOT fuzzy: part number), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (What is NOT fuzzy: part number),,
Typos in identifier fields do NOT return fuzzy matches,Fuzzy Matching,Negative,High,"1. The palette is open.
2. A Work Order 'S2-15276' exists and no Work Order 'S2-15286' exists.","1. Type a near-miss Work Order number, for example 'S2-15286' (one digit off from a real WO).
2. Read the results.","1. The real Work Order 'S2-15276' is NOT returned as a fuzzy match.
2. Because identifier fields are exact-only, a one-digit-off WO number returns no fuzzy identifier match (it may show 'No results' if nothing else matches).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (exact identifier fields bypass fuzzy logic), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 7 (exact identifier fields bypass fuzzy logic),,
A soft (fuzzy) match is visually indicated,Fuzzy Matching,Functional,Low,"1. The palette is open.
2. A record exists that will only match via fuzzy logic (for example type 'Petersn' for a 'Peterson' record).","1. Type a fuzzy query (for example 'Petersn').
2. Look at how the matched token is shown in the result row.","1. The matched token is highlighted.
2. A subtle soft-match indicator is shown for fuzzy matches (spec mentions a '≈' symbol or italic treatment).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (fuzzy soft-match highlight treatment - design polish, confirm with design), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 7 (fuzzy soft-match highlight treatment - design polish, confirm with design)",,
A Part Sale P-number requires an exact match (no fuzzy typo tolerance),Fuzzy Matching,Negative,Medium,"1. The palette is open.
2. A Part Sale 'P2-58' exists and no Part Sale 'P2-59' exists.","1. Type the exact P-number 'P2-58' and read the result.
2. Clear the input, type a near-miss P-number 'P2-59' (one digit off a real Part Sale), and read the results.","1. The exact P-number 'P2-58' finds the matching Part Sale.
2. A one-digit-off P-number does NOT return the real Part Sale as a fuzzy match - P-numbers are exact-only identifiers, no typo tolerance (it may show 'No results' if nothing else matches).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 7 (What is NOT fuzzy: VIN, WO number, P-number, part number - exact match after normalization), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 7 (What is NOT fuzzy: VIN, WO number, P-number, part number - exact match after normalization)",,
An exact identifier match is pinned as a single row at the very top,Ranking and Prioritization,Functional,High,"1. The palette is open.
2. A Work Order 'S2-15276' exists.","1. Type the exact Work Order number 'S2-15276'.
2. Look at the top of the results.","1. The exactly-matched Work Order is pinned as a single row at the very top, above the grouped results, labeled with its entity icon.
2. This gives the 'type the number, jump straight to it' experience.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.2 (ID match > 0.95 pinned at top), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.2 (ID match > 0.95 pinned at top),,
"Within a group, more relevant results appear first",Ranking and Prioritization,Functional,Medium,"1. The palette is open.
2. Several Work Orders match the query, some open/active (Approved, In Progress, Review) and recently updated, some old and Completed/Invoiced.","1. Type a query that matches many Work Orders.
2. Read the order of the Work Order rows.","1. Open/active and recently-updated Work Orders rank above old, closed ones.
2. Work Orders assigned to or recently viewed by the signed-in user are boosted; closed/Invoiced Work Orders older than 90 days are pushed down.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.1 Work Orders signals (open status +0.30, recency, assigned/viewed, old-closed demoted), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 6.1 Work Orders signals (open status +0.30, recency, assigned/viewed, old-closed demoted)",,
In-stock parts rank above out-of-stock parts (out-of-stock not hidden),Ranking and Prioritization,Functional,Medium,"1. The palette is open.
2. Two parts match the query - one in stock, one out of stock.","1. Type a query that matches both parts.
2. Read the order of the Part rows.","1. The in-stock part ranks above the out-of-stock part.
2. The out-of-stock part is still shown (out-of-stock parts are not demoted below relevance and are not hidden).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.1 Parts signals, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.1 Parts signals,,
"On a Customer page, that customer's assets and work orders are boosted",Ranking and Prioritization,Functional,Medium,"1. You are on a specific Customer's page.
2. That customer owns some assets and work orders, and other customers have similar-matching assets/work orders.","1. While on the Customer page, open the palette and type a query that matches assets/work orders belonging to several customers.
2. Read the ranking of the asset and work-order results.","1. Assets and Work Orders owned by the customer whose page you are on are boosted (appear higher) compared to the same search run from an unrelated page.
2. This is a lightweight, single contextual-bias signal.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.3 Contextual bias, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.3 Contextual bias,,
"On a Work Order page, parts already on that work order are pushed down",Ranking and Prioritization,Functional,Medium,"1. You are on a specific Work Order's page.
2. That work order already has some parts on it, and other similar-matching parts exist that are not on it.","1. While on the Work Order page, open the palette and search for parts.
2. Read the ranking of the part results.","1. Parts already on that work order are pushed down (demoted) relative to other matching parts.
2. Other parts in the same category as the work order's existing parts get a small boost.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 6.3 Contextual bias, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 6.3 Contextual bias,,
"First-time empty state shows the placeholder, helper text and three quick-create buttons",Empty and First-Time State,Functional,High,"1. You are signed in as a user with no recent search activity.
2. The palette is open and the input is empty.","1. Open the palette without typing anything.
2. Read the placeholder, the helper text, and the buttons.","1. The input shows the placeholder a plain search placeholder (no 'ask a question' / AI wording in v1 - exact copy per the v2 design).
2. Helper text below the input reads 'Type to start searching for work orders, parts, customers and more'.
3. Three quick-create buttons are shown: 'New work order', 'New customer', 'New inventory part'.
4. The footer keyboard legend is visible.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 1 (First-time search), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 1 (First-time search),,
The quick-create buttons in the empty state start the matching create flow,Empty and First-Time State,Functional,Medium,1. The palette is open in the empty state showing the three quick-create buttons.,"1. Click 'New work order' and observe.
2. Reopen the palette, click 'New customer' and observe.
3. Reopen the palette, click 'New inventory part' and observe.","1. 'New work order' starts the create-work-order flow.
2. 'New customer' starts the create-customer flow.
3. 'New inventory part' starts the create-inventory-part flow.
4. None of the buttons perform a destructive action.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 1 (quick-create chips), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 1 (quick-create chips),,
"Recent activity is grouped under Today, Yesterday, Past week and Past 30 days",Recent Activity Default State,Functional,High,"1. You are signed in as a user who has recently opened several records (across different days).
2. The palette is open and the input is empty.","1. Open the palette without typing anything.
2. Read the group headings and the rows under them.","1. Instead of the first-time helper text, the palette shows your recent activity.
2. Rows are grouped under time headings: 'Today', 'Yesterday', 'Past week', 'Past 30 days'.
3. Each row is a previously opened record (not just a previous search word).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 2 (Recent searches grouped by interval); 8 (persist recent-entity-views 30 days), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 2 (Recent searches grouped by interval); 8 (persist recent-entity-views 30 days),,
Recent activity mixes different entity types using the same row template,Recent Activity Default State,Functional,Medium,"1. You have recently opened records of different types (work orders, assets, customers, parts, part sales, vendors).
2. The palette is open and empty.","1. Open the palette without typing.
2. Read the recent rows across the time groups.","1. Recent rows include a mix of entity types (for example a Work Order, an Asset, a Customer, a Part, a Vendor).
2. Each recent row uses the same row template as a normal result row (icon, primary line, secondary line, status/quantity cluster).
3. Example rows: WO 'S1-644 Fisquare Farms' [Approved], Asset '2025 Freightliner M2 - Bryan Smith', Customer 'Adale Transport' with a doc chip, Part 'Rear Shock 65547' [72], Vendor 'Report Beverages'.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 2 (same row template as a result row), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 2 (same row template as a result row),,
Clicking a recent item opens that record,Recent Activity Default State,Functional,Medium,"1. The palette is open and empty, showing recent activity.","1. Click a recent item (for example the Work Order 'S1-644 Fisquare Farms').
2. Watch the screen.","1. The palette closes and the clicked record opens.
2. Opening the record refreshes its position in recent activity (it is 'touched').

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 10 Phase 4 (records a touch on every result click / entity-page visit), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 10 Phase 4 (records a touch on every result click / entity-page visit),,
"Recent-entities API records views and serves a deduped, permission-filtered list",Recent Activity Default State,Functional,Medium,"1. You are signed in.
2. You click search results and visit entity pages over several days.","1. Click a result and visit some entity pages directly.
2. Reopen global search with an empty input and read the recent list.
3. Re-view an earlier entity; delete an entity you had viewed.","1. Viewing an entity (a result click or a direct entity-page visit) records it via the recent-entities touch.
2. The empty-input recents list is per-user and per-tenant, retained 30 days, and is permission-filtered on read.
3. The list is deduplicated: re-viewing an entity moves it to the top rather than adding a duplicate.
4. A deleted entity is excluded from the recents list.

---
This is the expected behaviour as per epic SV-9160 and story SV-9166 (recent-entities API) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-009), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
The typed query is retained in the header search field after the palette closes,Persisting Query,Functional,High,"1. The palette is open.
2. You have typed a query (for example 'Fibridge') that returns results.","1. Type 'Fibridge' so results appear.
2. Close the palette (press Esc or click a result).
3. Look at the header search field.","1. After closing, the header search field still shows the last query 'Fibridge' as plain text.
2. A small count badge (for example '1') is shown beside the persisted query.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 5 (Persisting search); 8 (persist last query, rehydrate on reopen), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 5.2 State 5 (Persisting search); 8 (persist last query, rehydrate on reopen)",,
"Reopening the palette restores the last query, scope tab and result list",Persisting Query,Functional,High,"1. You have just searched (for example 'Fibridge'), selected a scope tab, and closed the palette (the query persists in the header field).","1. Click the header search field again (or press Cmd+K).
2. Look at the input, the scope tab, and the results.","1. The palette reopens with the last query 'Fibridge' already in the input.
2. The previously selected scope tab is restored.
3. The result list for that query is shown again.
4. The query text may appear selected/highlighted in the input so it can be replaced by typing.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 5 (Reopening restores the query, the scope tab, and the result list), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 5.2 State 5 (Reopening restores the query, the scope tab, and the result list)",,
The persisted query can be cleared with the clear (x) button,Persisting Query,Functional,Medium,1. The palette is open with a persisted query (for example 'Fibridge') in the input and a clear (x) button at the right of the input.,"1. Click the clear (x) button at the right of the input.
2. Look at the input and the results.","1. The input is cleared to empty.
2. The results clear and the palette returns to the empty / recent-activity state (placeholder a plain search placeholder (no 'ask a question' / AI wording in v1 - exact copy per the v2 design)).
3. The persisted query is removed from the header field.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 5; design-notes screenshot 9 (clearable via the x button), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 5; design-notes screenshot 9 (clearable via the x button),,
No matches shows 'No results for <query>' plus the three quick-create buttons,No-Results State,Functional,High,"1. The palette is open.
2. You will type a query that matches nothing (for example 'S1- 56438').","1. Type a query with no matches (for example 'S1- 56438').
2. Read the centered message and the buttons.","1. A centered message reads 'No results for \'S1- 56438\'' (the exact query is echoed in quotes).
2. The three quick-create buttons are shown: 'New work order', 'New customer', 'New inventory part'.
3. The footer keyboard legend is still visible.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 4 (No results for <query> + quick-create chips), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 4 (No results for <query> + quick-create chips),,
A quick-create button in the no-results state starts the create flow,No-Results State,Functional,Medium,1. The palette is showing the no-results state with the three quick-create buttons.,"1. Click 'New work order' (or 'New customer' / 'New inventory part').
2. Watch the screen.","1. The matching create flow starts (create work order / customer / inventory part).
2. No destructive action occurs.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.2 State 4, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.2 State 4,,
Hovering a Work Order result shows an 'Add new line' action,Hover Quick-Actions,Functional,Medium,"1. The palette is open showing at least one Work Order row (in results or in recent activity).
2. A pointer (mouse) is available.","1. Move the pointer over a Work Order row (for example 'S1-644 Fisquare Farms').
2. Look at the right side of the row.","1. A right-aligned 'Add new line' button appears on hover.
2. The action is non-destructive.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Work Order -> 'Add new line', only when currently editing a WO elsewhere), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 5.4 (Work Order -> 'Add new line', only when currently editing a WO elsewhere)",,
Hovering an Asset result shows 'New work order' plus history and checklist icons,Hover Quick-Actions,Functional,Medium,"1. The palette is open showing at least one Asset row.
2. A pointer is available.","1. Move the pointer over an Asset row (for example '2025 Freightliner M2 - Fisquare Farms').
2. Look at the right side of the row.","1. A 'New work order' button appears on hover.
2. Two secondary icon buttons appear: a clock/history icon and a checklist/tasks icon.
3. The actions are non-destructive.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Asset -> 'New work order' + clock (history) and Invoice icons), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.4 (Asset -> 'New work order' + clock (history) and Invoice icons),,
Hovering a Customer result shows 'New work order' (and 'New contact'),Hover Quick-Actions,Functional,Medium,"1. The palette is open showing at least one Customer row.
2. A pointer is available.","1. Move the pointer over a Customer row (for example 'Adale Transport').
2. Look at the right side of the row.","1. A 'New work order' button appears on hover.
2. A 'New contact' action is available for the customer (per spec).
3. The actions are non-destructive.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Customer -> 'New work order', 'New contact'), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 5.4 (Customer -> 'New work order', 'New contact')",,
Hovering a catalog part result shows 'Add part',Hover Quick-Actions,Functional,Medium,"1. The palette is open showing a catalog part-style row.
2. You are NOT currently editing a work order.
3. A pointer is available.","1. Move the pointer over a catalog part row (for example 'P2-58 Toboro Industries').
2. Look at the right side of the row.","1. On hover a Part quick action appears: ""Add to work order"" when you are currently editing a work order, otherwise ""Add part"".
2. The Part row navigates to INVENTORY (not the catalogue).
3. The action is non-destructive.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Part -> 'Add part' when not currently editing a WO), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.4 (Part -> 'Add part' when not currently editing a WO),,
Hovering a Vendor result shows 'Add contact',Hover Quick-Actions,Functional,Medium,"1. The palette is open showing at least one Vendor row.
2. A pointer is available.","1. Move the pointer over a Vendor row (for example 'Report Beverages').
2. Look at the right side of the row.","1. An 'Add contact' button appears on hover.
2. The action is non-destructive.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Vendor -> 'Add contact'), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.4 (Vendor -> 'Add contact'),,
Hovering an inventory part while editing a work order shows 'Add to work order',Hover Quick-Actions,Functional,Medium,"1. You are currently editing a work order.
2. The palette is open showing an inventory part row (for example 'Rear Shock 65547' with a '72' quantity chip).
3. A pointer is available.","1. Move the pointer over an inventory part row.
2. Look at the right side of the row.","1. An 'Add to work order' button appears on hover.
2. Using it adds the part to the work order you are editing (an inline add, non-destructive).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Part -> 'Add to work order' only when currently editing a WO), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.4 (Part -> 'Add to work order' only when currently editing a WO),,
Hover quick-actions never trigger a destructive operation,Hover Quick-Actions,Functional,Medium,1. The palette is open with rows across several entity types.,"1. Hover each entity row type and review the available quick-action buttons.
2. Note that every quick action is an add/create-style action.","1. No quick action deletes, voids, or otherwise destroys data.
2. Every action offered by a quick action is also reachable from the entity's full record (hover is non-essential).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 5.4 (Quick actions never trigger destructive operations; hover state non-essential), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 5.4 (Quick actions never trigger destructive operations; hover state non-essential),,
Quick actions per entity include PO Receive and Part Sale Add part (v2),Hover Quick-Actions,Functional,Medium,"1. You are signed in on desktop (pointer present).
2. Results exist across entity types; you can also be currently editing a work order.","1. Hover each entity row and read the quick action offered.
2. Repeat while currently editing a work order.","1. Quick actions by entity: Work Order -> ""Add new line"" (only when currently editing a WO elsewhere); Customer and Contact -> ""New work order""; Asset -> ""New work order"" plus history and invoices icon buttons; Part -> ""Add to work order"" (when editing a WO) or ""Add part""; Vendor -> ""Add contact""; Part Sale -> ""Add part""; Purchase Order -> ""Receive""; Vendor Invoice -> none.
2. No quick action is destructive, and every action is keyboard-reachable.
3. The ""currently editing a WO"" state comes from the shared page-context source.

---
This is the expected behaviour as per epic SV-9160 and story SV-9173 (quick actions) (D18) and the Global Search PRD (Confluence page 576978945, version 1.1) and the Global Search v2 Technical Implementation Plan (FR-021), read on 21 August 2026. The tech plan is Product-backed (Branko's PRD v1.1 + new 9-entity design, 2026-08-17/19) and, where it departs from stale PRD body text, wins by latest-authoritative-source (Rules 32/57).

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md (Global Search PRD 576978945 v1.1 / tech plan v2),,
Searching the in-page Work Orders list filters the list and shows a matching banner,In-Page Work Orders List Search,Functional,Medium,"1. You are on the Work Orders list page (not the global search palette).
2. Work Orders exist whose text contains 'Fib'.","1. Type 'Fib' into the in-page Work Orders list search field.
2. Read the list and the banner above it.","1. The Work Orders list filters to only rows matching 'Fib'.
2. A blue banner reads 'Showing 12 work orders matching \'Fib\'' (the count reflects the number of matches).
3. A 'Clear search' link appears on the right of the banner.
4. The list columns remain: On Site, Status, Number, Customer, Asset, Unit, VIN/Serial #, Progress, Service Advisor, Lead Technician, Clocked In, Lines, Total Price.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section design-notes screenshot 1 (in-page Work Orders list search banner), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",design-notes screenshot 1 (in-page Work Orders list search banner),,
'Clear search' restores the full in-page Work Orders list,In-Page Work Orders List Search,Functional,Low,1. The Work Orders list is filtered by an in-page search (banner 'Showing N work orders matching <q>' is visible).,"1. Click the 'Clear search' link in the banner.
2. Read the list and the banner.","1. The filter is removed and the full Work Orders list is shown again.
2. The 'Showing N work orders matching <q>' banner is removed.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section design-notes screenshot 1, read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",design-notes screenshot 1,,
"A search failure shows the 'Search unavailable, retry' banner",Error State,Negative,Medium,"1. The palette is open.
2. A network/backend failure of the search request can be simulated (for example offline the network or block the search endpoint).","1. With the search backend unreachable, type a query.
2. Read the message shown in the palette.
3. Restore connectivity and use the retry affordance.","1. An inline banner reads 'Search unavailable, retry'.
2. The palette degrades gracefully - it does not crash or show a blank screen.
3. Retrying after connectivity is restored re-runs the search and shows results.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 8 (tolerate offline/network failures with an inline 'Search unavailable, retry' banner), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
","requirements.md 8 (tolerate offline/network failures with an inline 'Search unavailable, retry' banner)",,
A user WITH Parts access sees Parts results in the palette,Permissions and Role-Based Scoping,Functional,High,"1. You are signed in as a user whose role includes Parts access.
2. Parts exist that match the query.","1. Open the palette and type a query that matches parts.
2. Read the results (on the 'All' tab and the 'Parts' tab).","1. A 'Parts' group appears with matching part rows.
2. The 'Parts' scope tab shows the part results.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (all result fields respect role-based-access checks), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 9 (all result fields respect role-based-access checks),,
A technician WITHOUT Parts access does NOT see Parts results,Permissions and Role-Based Scoping,Negative,Critical,"1. You are signed in as a user whose role does NOT include Parts access.
2. Parts exist that would match the query (verified visible to a Parts-enabled user).","1. Open the palette and type a query that matches parts.
2. Read the results (on the 'All' tab and check the 'Parts' tab).","1. No 'Parts' group appears and no part rows are shown.
2. The user cannot see part results they are not permitted to access, even though those parts exist.
3. Results for entity types the user CAN access still appear normally.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (a technician without Parts access does not see Parts results), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 9 (a technician without Parts access does not see Parts results),,
A user WITHOUT Work Orders access does NOT see Work Order results,Permissions and Role-Based Scoping,Negative,High,"1. You are signed in as a user whose role does NOT include Work Orders access.
2. Work Orders exist that would match the query.","1. Open the palette and type a query that matches Work Orders.
2. Read the results (the 'All' tab and the 'Work Orders' tab).","1. No 'Work orders' group appears and no Work Order rows are shown.
2. Results for entity types the user CAN access still appear normally.

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (all result fields respect role-based-access checks), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 9 (all result fields respect role-based-access checks),,
Results are limited to the signed-in user's own tenant,Permissions and Role-Based Scoping,Functional,High,"1. You are signed in to one tenant/organization.
2. Records with the same searchable text exist under a different tenant.","1. Open the palette and type a query.
2. Read the results.","1. Only records belonging to your own tenant/organization are returned.
2. No records from any other tenant are shown (tenant isolation is respected).

---
This is the expected behaviour as per the Global Search PRD (Confluence page 576978945), section 9 (all result fields respect existing tenant-isolation checks), read on 16 July 2026, and epic SV-9160, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",requirements.md 9 (all result fields respect existing tenant-isolation checks),,
