Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
First visit shows exactly the 14 default columns in the specified order,PV — Columns & Remembered View,Functional,Critical,1. You are on the Parts Velocity report on a first visit (no saved column selection).,1. Read the visible column headers left to right without touching the picker.,"1. With a single location in scope exactly these 14 columns show, in this left-to-right order: Type, Part #, Description, Category, Vendor, Units Sold, Unit Cost, Sell Price, Revenue, Margin, Margin %, Demand, Last Sale, On Hand.
2. The other 6 columns start hidden: Units Returned, Sold (WO), Sold (Parts Sale), Turns / Yr, Min, Max.
3. When more than one location is in scope the Location column shows as well, leftmost before Type — 15 columns. It is not one of the columns in the column-selection control and you cannot switch it on or off: it appears by itself whenever more than one location is in scope, and is hidden whenever a single location is in scope. It is not part of the 14-column default set, so its presence is expected and is not a failure of this test.
Note for the tester: the product owner has been asked to confirm this one point and has not answered yet, so do not raise a bug either way — record what you see. The question is in Follow-up-Question-for-Chris-Ward_2026-08-05.xlsx: https://raw.githubusercontent.com/bilalmuzamil-sketch/Manual-test-Cases/claude/slack-session-0sxnd9/build/report-suite/rulings-2026-08-05/Follow-up-Question-for-Chris-Ward_2026-08-05.xlsx

---

---
This is the expected behaviour as per the Parts Velocity report specification version 5 (S3-R10), and as per the build tested on 8/4/2026 (build v3.4.1-3d03023). The product owner's answer of 8/5/2026 in this file reads both ways on the one point about the Location column, so it has NOT been treated as overriding the specification and he has been asked again: https://docs.google.com/spreadsheets/d/1x8cuYJlFsDHalVZZTh156_ZCq2gcOaGY/edit?usp=sharing&ouid=106388879401921597782&rtpof=true&sd=true

AUTOMATION: HOLD - waiting on one answer from the product owner about the Location column
",SV-8644; SV-8643 (PV spec v4 2026-07-29 S4-R2; S4-R3 + Story 3 S3-R10 — the 14 default-visible columns and the 6 hidden ones; plus the automatic Location column leftmost when more than one location is in scope),,
"A re-enabled column returns to its canonical slot, with no reload",PV — Columns & Remembered View,Functional,Medium,1. You are on the Parts Velocity report with data loaded.,"1. In the column picker, enable Min, then Units Returned, then Turns/Yr - in that (non-canonical) order.
2. Watch the table as each toggle is flipped.
3. Read the resulting header order.","1. Each toggle takes effect immediately - the table re-renders without a page reload.
2. Columns always render in the fixed canonical left-to-right order regardless of the order they were toggled on (with the automatic Location column, when shown, sitting leftmost before Type): Type, Part #, Description, Category, Vendor, Units Sold, Units Returned, Sold (WO), Sold (Parts Sale), Unit Cost, Sell Price, Revenue, Margin, Margin %, Demand, Last Sale, On Hand, Turns/Yr, Min, Max.
3. So Units Returned slots in right after Units Sold, Turns/Yr after On Hand, and Min before Max - not appended at the end.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S4-R4, S4-R5, S3-R10).

AUTOMATION: READY
",SV-8644; SV-8643 (PV spec v4 2026-07-29 S4-R4; S4-R5 + Story 3 S3-R10 — canonical column order and immediate re-render; plus the automatic Location column leftmost when shown),,
Filters; columns and sort are remembered per browser before the first fetch,PV — Columns & Remembered View,Functional,High,1. You are on the Parts Velocity report with data loaded.,"1. Set a non-default view: Type = Inventory, date range = Last Month, pick a category, enable Turns / Yr, and sort by Revenue descending.
2. Leave the report (navigate elsewhere), then return to it.
3. Reload the page (browser refresh) and observe again.","1. On return, every saved setting is restored: Type = Inventory, Last Month, the chosen category, the column set including Turns / Yr, and the Revenue-descending sort.
2. The saved values are applied BEFORE the first data fetch - the report does not flash the defaults and then re-query.
3. The saved values take precedence over the first-visit defaults (This Year / Both / active location / 14 columns / Demand-descending).
4. The same holds after a full page reload.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S4-R6, S1-R2).

AUTOMATION: READY
",SV-8644 (PV spec v4 2026-07-29 S4-R6; S1-R2),,
A saved value that is no longer valid falls back to that setting's default,PV — Columns & Remembered View,Negative,Medium,"1. A saved view exists in this browser that includes a location the user can no longer access (e.g. access was removed after the view was saved), or a custom date range that is now malformed.","1. Return to the Parts Velocity report with that stale saved view in place.
2. Observe which location / date range the report loads with.","1. The invalid saved value is NOT sent to the server.
2. That one setting falls back to its default (e.g. the location falls back to the active location); the other saved settings still restore normally.
3. The report loads without an error.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S4-R6).

AUTOMATION: READY
",SV-8644 (PV spec v4 2026-07-29 S4-R6),,
A different user signing in on the same browser inherits the saved view,PV — Columns & Remembered View,Functional,Low,"1. User 1 has saved a clearly non-default view on this browser (e.g. Type = Special Order, Last Quarter).
2. User 2 can open the report.","1. Sign out user 1 and sign in user 2 on the SAME browser.
2. Open the Parts Velocity report.","1. User 2 sees user 1's saved view (Type = Special Order, Last Quarter, the saved columns and sort).
2. This is by design: storage is per browser, not tied to the account - there is no per-account separation.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S4-R6).

AUTOMATION: READY
",SV-8644 (PV spec v4 2026-07-29 S4-R6),,
All 20 columns can be hidden; the empty selection is never restored,PV — Columns & Remembered View,Functional,Low,1. You are on the Parts Velocity report with data loaded.,"1. In the column picker, switch OFF all 20 columns.
2. Trigger a CSV export while zero columns are enabled.
3. Leave the report and return to it.","1. The picker enforces no minimum - all 20 columns can be switched off, leaving a grid with no data columns for the rest of the session.
2. The export produces a file containing only the header/metadata rows and no data columns.
3. On the next visit the all-hidden selection is NOT restored - the report falls back to the default 14-column set (the saved column selection returns to the last NON-EMPTY selection; all-hidden is the exception).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S4-E1, S4-R6).

AUTOMATION: READY
",SV-8644 (PV spec v4 2026-07-29 S4-E1; S4-R6),,
Units Sold for an inventory part is net stock movement,PV — Columns & Calculations,Functional,Critical,"1. An inventory part with known starting stock.
2. You can invoice work orders, reverse/void an invoice, and initiate a part return for that part inside the report window.","1. Invoice a work order selling 5 units of the part; reload the report and read Units Sold.
2. Reverse/void an invoice that sold 2 units in the window; reload and read Units Sold.
3. Initiate a part return for 1 unit of the part; reload and read Units Sold.","1. After step 1, Units Sold increases by 5.00 (invoicing a work order adds the units sold - a stock-movement event).
2. After step 2, Units Sold decreases by 2.00 (reversing/voiding an invoice adds stock back and is subtracted - Units Sold is net of invoice reversals).
3. After step 3, Units Sold is UNCHANGED - part returns do not affect Units Sold (they feed Units Returned instead).
4. Units Sold can be 0.00 or negative when reversals exceed sales.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R1, S5-R4).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R1; S5-R4 (Units Sold; inventory); §4),,
"Special Order Units Sold = in-window request quantity, net of reversals",PV — Columns & Calculations,Functional,High,"1. A special-order (vendor-sourced) part is requested on invoiced or paid work orders in the window - e.g. 3 units on one work order and 2 on another.
2. One further in-window sale of the same special-order part has been reversed/voided.","1. Find the special-order part's row and read Units Sold.
2. Compare against the sum of the in-window vendor-request quantities, leaving out the reversed sale.","1. Units Sold equals the total quantity across the part's in-window vendor requests (3 + 2 = 5.00 in the example), summed across the selected locations.
2. The reversed/voided sale is EXCLUDED from the total (net of reversals).
3. Only requests on work orders at status Invoiced or Paid count; the window is anchored to the work-order date.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R2, S5-R4, S5-R4b).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R2; S5-R4 (Units Sold; catalogue); S5-R4b),,
Units Returned counts initiated part returns and parts-sale credits,PV — Columns & Calculations,Functional,High,"1. A part with in-window sales (so its row exists) and the Units Returned column enabled via the column picker.
2. You can initiate a work-order part return, a parts-sale credit, and cancel a return.","1. Initiate a work-order part return for 2 units of the part; reload and read Units Returned.
2. Create a parts-sale credit returning 1 more unit; reload and read Units Returned.
3. Cancel the first return; reload and read Units Returned.
4. Reverse/void an unrelated invoice for the part; reload and read Units Returned.","1. After step 1, Units Returned increases by 2.00 (the return record is counted when the return is initiated).
2. After step 2, it increases by 1.00 more (a parts-sale credit also creates a part-return record).
3. After step 3, it decreases by 2.00 - the column reflects the CURRENT state of return records (cancelled returns are excluded), not a snapshot.
4. After step 4, Units Returned is UNCHANGED - invoice reversals are not returns (they affect Units Sold instead).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R3, S5-R4).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R3; S5-R4 (Units Returned); §3 Key Decisions),,
"Units Returned is windowed by initiation date, ignores invoice status",PV — Columns & Calculations,Functional,Medium,"1. A part sold in a PREVIOUS window whose return is initiated inside the CURRENT window (and the part has current-window activity or stock so its row exists).
2. A core-charge return exists for a part in the window.
3. The Units Returned column is enabled.","1. Select the current window and read the part's Units Returned.
2. Select the previous window (when the sale happened) and read Units Returned again.
3. Check the part with the core-charge return.","1. The return counts in the window of its INITIATION date - so it appears in the current window even though the sale was earlier (a return and its originating sale can fall in different report windows; each uses its own natural event date).
2. In the previous window the return does not count (only the sale's own metrics do).
3. Core-charge returns are EXCLUDED from Units Returned.
4. Units Returned is independent of the work order's current invoice status.
5. A part whose ONLY in-window event is a return (no sale, no stock, no revenue) produces no row at all - the rows of this report are built from sales and stock activity, so a return on its own does not create one.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R3).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R3),,
"Sold (WO) counts Service work orders, Sold (Parts Sale) counts Parts",PV — Columns & Calculations,Functional,High,"1. A part sold in the window on an invoiced SERVICE work order (e.g. 4 units) and on an invoiced PARTS SALE / Parts-type work order created in Parts → Parts Sale (e.g. 3 units).
2. The Sold (WO) and Sold (Parts Sale) columns are enabled.","1. Read the part's Sold (WO) value.
2. Read the part's Sold (Parts Sale) value.
3. Move the date range so the work orders' end dates fall outside the window and re-read both.","1. Sold (WO) shows the total part quantity on Service-type invoiced/paid work orders whose work-order date is in the window (4.00 in the example), net of reversed/voided sales.
2. Sold (Parts Sale) shows the total on Parts-type invoiced/paid work orders (counter sales) in the window (3.00), net of reversed/voided sales.
3. Both are windowed by the WORK-ORDER date (its end date) - with the range moved off those dates, both drop out.
4. Both workflows feed the report - a parts sale is a separate workflow from a service work order but counts fully.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4 (Sold via WO / Sold via Parts Sale); §5 Assumptions),,
Demand counts each transaction once; a reversal neither adds nor subtracts,PV — Columns & Calculations,Functional,Critical,"1. An inventory part sold in the window on two invoiced work orders - one for 1 unit, one for 10 units.
2. A special-order part with two in-window vendor requests.
3. One of the inventory part's in-window sales is then reversed/voided.","1. Read the inventory part's Demand before the reversal.
2. Reverse/void one of its invoices and re-read Demand.
3. Read the special-order part's Demand.","1. The inventory part's Demand is 2 - each stock-decrementing invoicing event counts ONCE no matter how many units were on it (1 unit and 10 units each count as one).
2. After the reversal, Demand is STILL 2 - a reversal event neither adds to nor subtracts from the count (while Units Sold nets down).
3. The special-order part's Demand is 2 - the count of its in-window vendor part requests.
4. Demand is the report's default ranking signal (a whole number, never null - 0 when none).
5. A part whose single in-window sale is invoiced and then fully reversed shows Demand 1 with Units Sold 0.00 — the Demand count is not decremented, while the movement nets to zero.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4, S3-E1).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4 (Demand); §4; §3 Key Decisions; S3-E1),,
Last Sale is whole days since the most recent sale over all-time history,PV — Columns & Calculations,Functional,Medium,"1. A part whose most recent sale was N days ago, OUTSIDE the currently selected date range (e.g. range = This Month, last sale 42 days ago).
2. The part still appears in the report (it has on-hand stock).
3. For the location check: the part's most recent sale at location A is more recent than at location B.
4. For the reversal check: a ZZAUTOTEST part whose MOST RECENT sale can be reversed, and an older sale of the same part also exists.","1. Read the part's Last Sale value with the narrow date range selected.
2. Switch the Location filter between location A and location B and re-read Last Sale.
3. Reverse the part's most recent sale invoice and re-read Last Sale.","1. Last Sale shows the whole days between today and the part's most recent sale measured over ALL-TIME history - it IGNORES the selected date range (e.g. '42 days' even though the range is This Month).
2. It IS scoped to the selected location(s): with only location B selected, Last Sale reflects B's own most recent sale.
3. Format is 'N days' (e.g. 42 days); a part with no recorded sale ever shows —.
4. For a special-order part, the anchor is its most recent vendor-sourced invoiced/paid request.
5. When the most recent sale is reversed, Last Sale re-anchors to the previous remaining sale (the day count grows accordingly); if no other sale remains it shows —.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4, S5-R5).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4 (Last Sale); §4; S5-R5; tech-plan-2026-07-29 B3.1 (last-sale re-anchor on reversal — spec-silent)),,
On Hand shows the row's own location stock,PV — Columns & Calculations,Functional,Medium,"1. An inventory part with a known on-hand quantity and stored Min / Max reorder thresholds at one location.
2. The Min and Max columns are enabled via the column picker.","1. Read the part's On Hand, Min, and Max in the report and compare with the inventory record.
2. Try clicking / double-clicking the Min and Max cells and look for any edit control or slide-over.","1. On Hand equals the part's CURRENT on-hand quantity at that row's location (never summed across locations).
2. Min and Max show the stored minimum / maximum reorder thresholds for that location, as whole numbers (— when not set).
3. Min and Max are READ-ONLY display columns - no edit control or slide-over opens; editing part attributes from this report is out of scope in this version.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4, S5-R5).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4 (On Hand / Min / Max); §2 Out of Scope; S5-R5),,
"Turns / Yr annualizes the sales rate, is 0.00 at zero stock, can be negative",PV — Columns & Calculations,Functional,Medium,"1. The Turns / Yr column is enabled.
2. Part A: known Units Sold over a known window with On Hand > 0 (e.g. Units Sold 10.00 over a 30-day window with 5 on hand).
3. Part B: in-window sales but On Hand now 0.
4. Part C: negative Units Sold (reversals exceed sales) with stock on hand.","1. Compute the expected value for part A: (Units Sold ÷ Window days × 365) ÷ On Hand - e.g. (10 ÷ 30 × 365) ÷ 5 = 24.33.
2. Compare against the displayed Turns / Yr for part A.
3. Read Turns / Yr for parts B and C, and for any special-order row.","1. Part A's Turns / Yr matches the formula (two decimals, e.g. 24.33); the window is the whole-day span inclusive of both dates with a floor of 1 day.
2. Part B shows 0.00 (renders 0.00 when On Hand is 0 - not an error, not —).
3. Part C shows a NEGATIVE Turns / Yr with a leading minus (because Units Sold can be negative).
4. Special Order rows always show — (not applicable).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4 (Turns / Yr); S5 Definitions (Window)),,
"Revenue, Margin, Unit Cost, Sell Price and Margin % use the billed formulas",PV — Columns & Calculations,Functional,Critical,"1. A part with known billed lines in the window - e.g. two invoiced work-order part lines: 2 units at $50.00 sell / $30.00 cost, and 1 unit at $40.00 sell / $30.00 cost.
2. All five profitability columns are visible.","1. Compute the expected values: Revenue = (2×50)+(1×40) = $140.00; COGS = (2×30)+(1×30) = $90.00; billed units = 3; Margin = 140−90 = $50.00; Unit Cost = 90÷3 = $30.00; Sell Price = 140÷3 = $46.67; Margin % = 50÷140×100 = 35.7%.
2. Compare each against the part's displayed row.","1. Revenue = the summed billed sell amount (each line's stored sell price × quantity) in the window.
2. Margin = Revenue − COGS (the summed billed cost captured at billing time).
3. Unit Cost = COGS ÷ billed units; Sell Price = Revenue ÷ billed units.
4. Margin % = (Revenue − COGS) ÷ Revenue × 100, shown to one decimal.
5. All five are computed from the RAW (unrounded) Revenue / COGS / billed-units totals and rounded ONCE at the end - not built from already-rounded intermediates.
6. The same formulas apply to inventory and special-order rows (for special-order, from the vendor part requests).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4a).

AUTOMATION: HOLD - this part of the report is not built yet
",SV-8645 (PV spec v4 2026-07-29 S5-R4a; §4),,
A reversed or voided sale is excluded from every billed-line column,PV — Columns & Calculations,Functional,High,"1. A part with two in-window billed sales of known amounts, one of which you then reverse/void.
2. All movement and profitability columns are visible.","1. Record the part's Revenue, Margin, Unit Cost, Sell Price, Margin %, Sold (WO) / Sold (Parts Sale) (and Units Sold for a special-order part).
2. Reverse/void one of the two sales.
3. Reload the report and re-read every column.","1. After the reversal, ALL the billed-line columns drop to reflect only the remaining sale - the reversed/voided sale is excluded from Revenue, Margin, Unit Cost, Sell Price, Margin %, Sold (WO), Sold (Parts Sale), and (for special-order) Units Sold.
2. This netting is consistent with inventory Units Sold, which already nets reversals via the stock add-back.
3. A voided sale therefore inflates NO column.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4b, S5-R4a).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4b; S5-R4a; §3 Key Decisions),,
Unit Cost / Sell Price and Margin % use independent null triggers,PV — Columns & Calculations,Functional,High,"1. Row 1: a part with booked revenue but ZERO billed units in the window (e.g. a credit/adjustment line carrying revenue with no billed quantity).
2. Row 2: a part with billed units > 0 but Revenue $0.00 (e.g. billed at a $0 sell price).
3. Row 3: a part with both billed units ≤ 0 and Revenue ≤ 0.","1. Read Unit Cost, Sell Price, Margin %, Revenue, and Margin on row 1.
2. Read the same columns on row 2.
3. Read the same columns on row 3.","1. Row 1: Unit Cost and Sell Price show — (billed units ≤ 0) while Revenue and Margin show dollar amounts AND Margin % is still computed from Revenue - a valid mixed row, not a defect.
2. Row 2: Sell Price shows $0.00 (a number) while Margin % shows — (Revenue ≤ 0) - also valid.
3. Row 3: Unit Cost, Sell Price, and Margin % all show — together - which happens ONLY when both billed units ≤ 0 AND Revenue ≤ 0.
4. The three triggers are independent: Unit Cost/Sell Price null on billed units ≤ 0; Margin % null on Revenue ≤ 0.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R4a, S3-R9).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R4a (null rules + mixed-row paragraph); S3-R9),,
Number formats match the spec per column; rounding is half away from zero,PV — Columns & Calculations,Functional,Medium,"1. All 20 columns are enabled and rows exist with large (1,000+), negative, and null values across the column types.","1. Read a large count value (Units Sold etc.), a negative count, a large money value, a negative money value, a Margin % value, a Demand value, Min/Max values, and a Last Sale value.
2. Seed a Margin % that lands exactly on a rounding tie (e.g. computes to 8.45% / -8.45%) and read the display.","1. Units Sold, Units Returned, Sold (WO), Sold (Parts Sale), On Hand, Turns / Yr: two decimals with thousands separators (1,250.00); negatives with a leading minus (-3.00).
2. Unit Cost, Sell Price, Revenue, Margin: currency with $, two decimals, thousands separators ($1,250.00); negatives with a leading minus and NO parentheses (-$45.00).
3. Margin %: one decimal with a trailing % (33.8%); negatives with a leading minus, no + on positives (-8.4%).
4. Demand: whole number. Min, Max: whole numbers (— when null). Last Sale: 'N days' (42 days), — when null.
5. Rounding is half AWAY from zero: 8.45% displays 8.5% and -8.45% displays -8.5% (a tie rounds up in magnitude); this applies to all money and one-decimal values.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R5, S5-R7).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R5; S5-R7 (rounding)),,
Core parts are excluded from both the inventory and special-order result sets,PV — Columns & Calculations,Negative,High,"1. An inventory part flagged as a core has in-window sales activity and on-hand stock.
2. A vendor-sourced core part was requested on an invoiced/paid work order in the window.","1. Search the report for the inventory core part (Type = Both).
2. Search for the special-order core part.","1. The inventory core part does NOT appear in the report despite its activity and stock.
2. The special-order core part does NOT appear either.
3. Parts flagged as a core are excluded from both result sets by design.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R1, S5-R2).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R1; S5-R2; §3 Key Decisions),,
Movement and billed bases may differ; Sold (WO) + Sold (Parts Sale) = billed,PV — Columns & Calculations,Functional,Medium,"1. An inventory part with a billed sale that produced NO matching stock decrement (e.g. a drop-ship or negative-stock sale) plus normal stocked sales in the window.
2. A special-order part with in-window vendor requests.
3. Units Sold, Sold (WO), Sold (Parts Sale), and the profitability columns are visible.","1. On the inventory row, compare Units Sold against Revenue ÷ Sell Price (the billed units).
2. On the same row, add Sold (WO) + Sold (Parts Sale) and compare against the billed units.
3. On the special-order row, compare Units Sold, Sold (WO) + Sold (Parts Sale), and the billed units.","1. On the inventory row, Units Sold (stock movement) DIFFERS from the billed units behind Revenue/Sell Price - this is CORRECT behavior, not a defect (the Units Sold tooltip calls it out).
2. Sold (WO) + Sold (Parts Sale) together DO equal the billed-units basis (work orders are only Service- or Parts-type) - but neither equals the movement-based Units Sold.
3. On the special-order row, everything reconciles: Units Sold = Sold (WO) + Sold (Parts Sale) = billed units (they share the vendor-request quantity as one source).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R7).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5-R7; §3 Key Decisions),,
"Window anchors: movement uses the event date, billed uses the WO date",PV — Columns & Calculations,Functional,Medium,"1. A work order whose END date falls in window W1 but whose invoicing (stock-movement event) happened in window W2 for an inventory part.
2. Both W1 and W2 are selectable ranges.","1. Select window W1 and read the part's Units Sold / Demand vs its Revenue / Sold (WO).
2. Select window W2 and read the same columns.
3. Select a single-day range (Today) and check the report still computes (window floor).","1. In W1 (work-order date in window): the billed columns (Revenue, Margin, Unit Cost, Sell Price, Margin %, Sold (WO), Sold (Parts Sale)) count the sale, while inventory Units Sold / Demand do NOT (their movement event is outside W1).
2. In W2 (movement date in window): Units Sold / Demand count it, the billed columns do not - the two anchors CAN differ for an inventory part and that is intended.
3. The window is the whole-day span inclusive of BOTH the start and end dates, with a floor of 1 day - a single-day range (Today) computes normally (Window = 1 for the Turns / Yr divisor).
4. Last Sale is not windowed at all (all-time).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R7).

AUTOMATION: READY
",SV-8645 (PV spec v4 2026-07-29 S5 Definitions (Window / Work-order date); S5-R7),,
Units Sold keeps an exact part-of-a-unit quantity and is never rounded off,PV — Columns & Calculations,Functional,Critical,"1. You can sign in with a role that opens the Parts Velocity report.
2. A ZZAUTOTEST inventory part is in stock with a known unit cost, and there is enough on the shelf to sell a part-of-a-unit quantity such as 2.5.
3. Today's date falls inside the date range you will use on the report.","1. Open a ZZAUTOTEST work order and add that part to it with the quantity 2.5.
2. Approve the part line, then invoice the work order.
3. Sign out and sign back in, so nothing is being read from the browser's memory.
4. Open the Parts Velocity report for a date range that includes today and find that part's row.
5. Read the Units Sold value, then switch the On Hand column on and read that too.","1. Units Sold reads exactly 2.50 — not 2.00, not 3.00, not blank and not a dash.
2. It still reads exactly 2.50 after the sign-out and sign-back-in, which proves the part-of-a-unit quantity was really stored and not just shown once.
3. On Hand has gone down by exactly 2.50 from what it was before the sale.
4. No value anywhere on the row has been quietly rounded to a whole number.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S5-R1, S5-R5).

AUTOMATION: READY
",SV-8589 (PV spec S5-R1 Units Sold net stock movement + S5-R5 two-decimal movement format; tech-plan-2026-07-29 Phase 0 / PR-1 D2; SV-8589 verbatim Tests: 'fractional-quantity round-trip regression'),,
The overflow button opens Download (PDF) then Download (CSV) in that order,PV — Exports,Functional,High,1. You are on the Parts Velocity report with data loaded.,"1. Find the ⋯ overflow button - the leftmost control in the toolbar's action cluster.
2. Click it and read the menu items top to bottom.","1. The ⋯ overflow button sits leftmost in the toolbar's action cluster.
2. The menu holds exactly two items, in this order: Download (PDF), then Download (CSV).

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R1).

AUTOMATION: READY
","SV-8646 (PV spec v4 2026-07-29 S6-R1 — S6-R1 CLOSES it in the spec's own words (""an export menu with two items ... Download (PDF) and Download (CSV)""); so the closed list IS the requirement)",,
Both exports reflect the filters and search active at the time of export,PV — Exports,Functional,High,"1. You are on the Parts Velocity report with data loaded across types, categories, and locations.","1. Set a distinctive filter mix: Type = Inventory, a single category, a short date range, and a search string.
2. Download the CSV and open it.
3. Download the PDF and open it.","1. Both files contain only the rows matching the date range, type, category, vendor, bin, location, and search active at export time - not a full unfiltered dump.
2. The exported rows match what the on-screen grid was showing.
3. Each file (PDF and CSV) carries a ""Locations:"" line naming the location(s) the report was scoped to.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R2, S6-R11); where the wording of that specification differs, the behaviour above follows a later product decision, which is the authority.

AUTOMATION: READY
","SV-8646 (PV spec v4 2026-07-29 S6-R2; S6-R11; §3 Key Decisions — both exports reflect the filters and search active at export time; S6-R11 = the ""Locations:"" line in both exports [Chris Ward 2026-07-29; newest-wins])",,
"Exports include only the enabled columns, in the canonical on-screen order",PV — Exports,Functional,Medium,1. You are on the Parts Velocity report with data loaded.,"1. Hide two default columns (e.g. Category, Margin %) and enable a hidden one (e.g. Units Returned).
2. Download the CSV and read its column headers in order.
3. Download the PDF and read its columns in order.","1. Both exports contain ONLY the currently enabled columns - the hidden ones are absent.
2. Columns appear in the CANONICAL order (the fixed on-screen order) - the re-enabled Units Returned sits right after Units Sold, NOT appended at the end.
3. The export mirrors the visible grid.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R3, S4-R4).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R3; S4-R4),,
"Exports reflect the active sort, including Min/Max and null placement",PV — Exports,Functional,Medium,"1. You are on the Parts Velocity report with data loaded, including rows with — values in a sortable column (e.g. On Hand on special-order rows).
2. Min and Max are enabled.","1. Without clicking any header (default Demand descending), download the CSV and check the row order.
2. Sort by Min ascending, export, and check the order including where the — rows land.
3. Sort by On Hand descending, export, and check the null placement.","1. The default Demand-descending order is exported when the user has not chosen another column.
2. Every column's sort is honored in the export - including Min and Max.
3. The export renders the EXACT server order, including null placement (nulls first on ascending, last on descending) - the export and the on-screen grid match; there is no on-screen-vs-export null-sorting difference.

---
This is the expected behaviour as per the build tested on 8/4/2026 (build v3.4.1-3d03023), and as per the Parts Velocity report specification version 5 (S6-R4, S3-R3).

AUTOMATION: READY
",SV-8646 (PV spec v4 2026-07-29 S6-R4; S3-R3),,
