Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
"Receive requires vendor, invoice number and invoice date; cost and tax prefilled",Receiving,Functional,High,"1. You are signed in with Order Parts.
2. The receive modal is open on a vendor card with parts awaiting receipt.","1. Expand a vendor card and read the required fields and the per-part editable fields.
2. Try to receive with the invoice number blank.
3. Edit a cost and watch for a note.","1. An expanded card shows vendor invoice number, invoice date and delivery note on one row, then the parts; the invoice date defaults to today and is editable.
2. Vendor, vendor invoice number and invoice date are all required; the modal marks them required and disables its receive button until they are filled, rather than submitting into an error.
3. The delivery note is optional.
4. Editable per part: part number, quantity received and cost (editing a part number into a catalogue part needs Catalog & Inventory: Create & Edit).
5. Cost is required and may be zero, arriving prefilled from the purchase order; tax is required and may be zero, prefilled from the vendor's tax rate (falling back to zero when nothing derives it).
6. Quantity received must be greater than zero, may include decimals, and may exceed what was ordered (the excess is shown but not blocked; the PO absorbs it). Changing cost shows a note that the sell price will update.

---
This is the expected behaviour as per epic SV-8683 and story SV-9259 (Story 13, Receiving from the work order) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9259 (Story 13),,
"Vendor-missing card requires Assign vendor first, applied to ticked parts",Receiving,Functional,Medium,"1. You are signed in with Order Parts + Vendor & Order Mgmt: Create & Edit.
2. The receive modal is open with a vendor-missing card.","1. Expand the vendor-missing card.
2. Search and assign a vendor to the ticked parts.
3. Check the untouched parts and the tab order.","1. Where no vendor is set, Assign vendor is the first field in the form, marked required, as a search field with results below; everything below it is disabled until a vendor is chosen.
2. Assigning a vendor applies to the ticked parts only; the rest stay in the vendor-missing card.
3. If the vendor is not found the user can create one from here, under the same Vendor & Order Mgmt gate.
4. The cursor starts in the vendor invoice number field when the vendor is known, and in the vendor field when it is not; tab order is identical in both states.

---
This is the expected behaviour as per epic SV-8683 and story SV-9259 (Story 13, Receiving from the work order) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9259 (Story 13),,
"One invoice number belongs to one PO; two POs make two bills, same number",Receiving,Functional,Medium,"1. You are signed in with Order Parts.
2. One vendor's parts on this work order sit on two purchase orders.","1. Open the receive modal on that vendor's card.
2. Enter one invoice number and receive.","1. A vendor bill always belongs to one purchase order.
2. Where one vendor's parts sit on two purchase orders, the card still shows one invoice number field, and receiving produces two vendor bills carrying that same invoice number.
3. The card says so before the user confirms.
4. Receiving uses the existing pipeline, so the vendor bill reaches the accounting system as it does today.

---
This is the expected behaviour as per epic SV-8683 and story SV-9259 (Story 13, Receiving from the work order) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9259 (Story 13),,
A user without See Financial Data can still receive; money fields removed,Receiving,Negative,High,"1. A user with Order Parts but WITHOUT See Financial Data is signed in.
2. The receive modal is open with parts awaiting receipt (cost and tax prefilled).","1. Open the receive modal as this user.
2. Look for cost and tax fields and try to receive.","1. Cost and tax are removed from this user's screen and the prefilled values stand.
2. No money field is ever both hidden and required, which keeps See Financial Data and the receive permission from deadlocking each other.
3. The user can complete the receive.

---
This is the expected behaviour as per epic SV-8683 and story SV-9259 (Story 13, Receiving from the work order) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9259 (Story 13),,
"Receive modal rejects invalid parts, unordered/unapproved, and post-invoice",Receiving,Negative,Medium,"1. You are signed in with Order Parts.
2. A card has a part with no part number and a part with quantity zero; parts not yet ordered and on unapproved lines exist; and a work order can be invoiced mid-session.","1. Try to receive a card containing a part with no part number.
2. Enter quantity zero (or negative).
3. Check whether unordered/unapproved parts appear.
4. Invoice the work order mid-session, then try to receive.
5. Open Receive on a work order with nothing awaiting.","1. A part with no part number is outlined red and its card cannot be received until it is filled.
2. Quantity of zero or a negative number is rejected.
3. Parts not yet ordered, and parts on lines that are not approved, are never included.
4. Where every part in a card is unticked, that card's receive is disabled; one invoice number never spans two vendors.
5. There is no way to receive without a vendor bill (a user with parts but no paperwork uses Received later).
6. If the work order is invoiced mid-session, receiving is refused with the reason; the empty state reads ""Nothing to receive"".

---
This is the expected behaviour as per epic SV-8683 and story SV-9259 (Story 13, Receiving from the work order) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9259 (Story 13),,
"Purchase orders group by vendor, missing vendors first, collapsed",Purchase Order Pages,Functional,High,"1. You are signed in with Vendor & Order Mgmt access.
2. Purchase orders exist across several vendors, including vendor-missing ones, spanning work orders.","1. Open the purchase order / bulk receive page.
2. Read the grouping, headers and initial expand state.","1. Purchase orders group by vendor, with Missing vendors first, then named vendors alphabetically.
2. Group headers carry the vendor name, a rollup such as ""3 POs, 6 parts"", and Expand all; the page header carries the vendor count.
3. Every group renders collapsed (including Missing vendors), so the page opens as a list of vendors rather than a wall of parts.
4. Each purchase order row shows its number, the work order number and the part count.
5. Missing-vendor groups carry an amber treatment and a ""Vendor missing"" label in both states; once resolved they show the vendor name with an edit affordance.

---
This is the expected behaviour as per epic SV-8683 and story SV-9260 (Story 14, The receive page and PO bulk receive) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9260 (Story 14),,
A panel expands per purchase order with per-PO vendor-side fields,Purchase Order Pages,Functional,High,"1. You are signed in with Vendor & Order Mgmt: Create & Edit + See Financial Data.
2. A vendor group has purchase orders with parts awaiting receipt.","1. Expand a purchase order panel.
2. Read its fields, the tick boxes, the tax field and the primary action.
3. Assign a vendor to a collapsed row via hover, and via expand.","1. A panel is expanded per purchase order, not per vendor, so every figure entered belongs to exactly one PO and one vendor bill.
2. The panel carries vendor invoice number, invoice date, delivery note, then the parts with per-part tick boxes and Deselect all, and a subtotal, editable tax and total beneath.
3. The primary action reads ""Receive parts (n)"" and is disabled while anything required is unfilled.
4. A vendor can be assigned two ways: hovering a collapsed row reveals Assign vendor, and expanding makes it the required first field; both link an existing vendor.
5. The tax typed here is vendor-side (stored on the vendor bill; feeds what the shop owes suppliers; not the customer's sales tax); it is typed, not calculated, and does not recompute when a cost or quantity changes.
6. Sell price is shown here and only here, read-only, on every purchase order.

---
This is the expected behaviour as per epic SV-8683 and story SV-9260 (Story 14, The receive page and PO bulk receive) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9260 (Story 14),,
Receive validity on the PO page matches the modal; money hidden without the atom,Purchase Order Pages,Negative,Medium,"1. You can view the PO page as a user with See Financial Data and as one without; and as Vendor & Order Mgmt: View only.
2. A vendor has several purchase orders.","1. As a View-only user, try to receive.
2. As a user without See Financial Data, look for cost/tax/subtotal/total/sell columns.
3. Reuse one invoice number across two of a vendor's POs.","1. Everything that makes a receive valid is identical to the receive modal: vendor, invoice number and invoice date required; cost and tax required but able to be zero and always prefilled; same quantity rules; part number required; cost locked once invoiced or paid.
2. The same invoice number may be reused across several of a vendor's purchase orders (typed per PO, not shared from the group header).
3. Sell price is not shown in the receive modal or on the receive page reached from Parts.
4. Without See Financial Data the cost, tax, subtotal, total and sell columns are absent (not masked); receiving still works because those fields arrive with a value.
5. A Vendor & Order Mgmt: View-only user (e.g. Office) can open the page but cannot receive.

---
This is the expected behaviour as per epic SV-8683 and story SV-9260 (Story 14, The receive page and PO bulk receive) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9260 (Story 14),,
"Receive becomes a split button offering Received later, chosen per part",Receive Later,Functional,High,"1. You are signed in with the Received later permission and Order Parts.
2. Require receiving parts before completion is on; a delivery has some parts with a bill and one without.","1. On a part row (and in the bulk bar and the wizard's receive step), open the Receive split button's caret.
2. Choose Received later for the part without a bill.
3. Check the part's state and the completion requirement.","1. Receive is a split button: Receive, a divider, and a caret offering Received later, available on the part row, in the bulk action bar and on the wizard's receive step.
2. It is chosen per part, never for a whole card at once, so a mixed delivery is recorded truthfully in one pass.
3. Choosing it sets the part to Received later, removes its Receive affordance from the row and confirms with a toast.
4. A part in that state satisfies the completion requirement, so the work order is no longer blocked by it.
5. It stays receivable later from its ... menu, and receiving it then asks for the invoice number as normal.
6. Deferring several at once applies straight away with a toast stating how many were deferred; a deferred part keeps counting in the Waiting on Parts column.

---
This is the expected behaviour as per epic SV-8683 and story SV-9261 (Story 15, Receive later) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9261 (Story 15),,
"Without the permission or the setting, no Received later option appears",Receive Later,Negative,Medium,"1. A user without the Received later permission is signed in; and separately, Require receiving parts before completion is off.
2. A part is awaiting receipt.","1. As a user without the permission, look at the Receive control.
2. With the receiving setting off, look for the split button.
3. Check the part's ... menu while the split button shows.","1. Without the permission, Receive is a plain button with no caret anywhere, and a missing vendor bill has no workaround.
2. With Require receiving off there is nothing to defer and no split button appears.
3. Received later is never duplicated in the part's ... menu while the split button is showing.
4. Deferring does not create a vendor bill, move stock or touch the accounting system - it records that the paperwork is outstanding and nothing else.

---
This is the expected behaviour as per epic SV-8683 and story SV-9261 (Story 15, Receive later) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9261 (Story 15),,
The wizard opens only from defined entry points when something is collectable,Completion Wizard,Functional,High,"1. You are signed in with completion permissions.
2. A work order has lines with outstanding collectable items, and a tidy work order with nothing outstanding.","1. Trigger Complete on a line, Complete lines / Complete all lines, Create invoice, and Clock out and complete on a work order with outstanding items.
2. Trigger a completion on a tidy work order with nothing outstanding.","1. The wizard opens from exactly these entry points: Complete on a line; Complete lines; Complete all lines; Create invoice; Clock out and complete - and from nothing else (no timer, no background job, no side effect).
2. It opens only when something required is both outstanding and collectable; if nothing is, the action completes immediately and no wizard appears.
3. Collectable means: a missing tech story, a missing mileage or engine hours reading, an unpicked inventory part, an unresolved core, or an unreceived part.
4. Mark as reviewed never opens the wizard (it only becomes available once every line is complete).
5. The run records which lines it covers and whether it is heading to an invoice, fixed when the run opens.
6. A step the user's role cannot perform is not shown; where that step is the only outstanding work, the action fails with the reason instead of opening an empty wizard.

---
This is the expected behaviour as per epic SV-8683 and story SV-9262 (Story 16, When the completion wizard opens) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9262 (Story 16),,
The wizard shows only outstanding steps in a fixed order,Completion Wizard,Functional,High,"1. You are signed in with completion permissions.
2. A completion run has several kinds of outstanding work across the covered lines.","1. Open the wizard on a run with outstanding tech stories, picks, cores, receives and missing details.
2. Read the step pills, their order and counts.","1. The step list is built from the settings and what is actually outstanding, so a step whose work is done never appears and a second pass never asks twice.
2. Step order is: Tech stories, Pick parts, Resolve cores, Receive parts, Missing details.
3. Missing details (mileage and engine hours, each only when its setting is on and the value is missing) is last and is asked once per work order, only when the run is closing every remaining line.
4. Steps appear as pills across the top, each carrying a count where more than one item is outstanding.
5. A finished step shows a tick and becomes read-only; unfinished steps stay clickable so a user can skip ahead and come back.
6. Resolve cores is unchanged and appears only when a part in the run carries an unresolved core.

---
This is the expected behaviour as per epic SV-8683 and story SV-9263 (Story 17, The completion wizard) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9263 (Story 17),,
Each wizard step's own action saves and advances; no Continue button,Completion Wizard,Functional,Medium,"1. You are signed in with completion permissions.
2. The wizard is open with tech-story, pick and receive steps.","1. Perform the action on each step (Save, Pick all, Receive parts).
2. Open the receive step and check the modal and its per-part Received later.
3. Close and reopen the wizard.","1. There is no Continue button; each step's button is its own action (Save, Pick all, Receive parts) and performing it saves and advances in one press.
2. The action button sits with the content it acts on, not in a footer; the modal title names the current step, not the flow.
3. The receive step opens the same modal as Receiving from the work order, with the same required fields and the same per-part Received later choice; closing it returns to the wizard at the next step.
4. The wizard never mentions ordering, even when ordering is required (a part never marked as ordered is included anyway and ordering happens without user action when the parts are received).
5. Closing the wizard keeps everything already done; reopening shows only what is left.

---
This is the expected behaviour as per epic SV-8683 and story SV-9263 (Story 17, The completion wizard) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9263 (Story 17),,
Where a wizard run ends depends on what opened it,Completion Wizard,Functional,Medium,"1. You are signed in with completion permissions (and invoicing where relevant).
2. Runs are opened from Complete lines, Complete all lines, and Create invoice.","1. Finish a run opened by Complete on a line / Complete lines.
2. Finish a run opened by Complete all lines (with review required).
3. Finish a run opened by Create invoice.","1. Complete on a line, or Complete lines: those lines complete, a toast, work order untouched.
2. Complete all lines: every open line complete, a toast, still on the work order; with review required, this is the moment Mark as reviewed appears in the header.
3. Create invoice: the invoice is created, the Finance tab and the payment screen open.

---
This is the expected behaviour as per epic SV-8683 and story SV-9263 (Story 17, The completion wizard) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9263 (Story 17),,
"Wizard handles not-required steps, mid-run completion and server errors",Completion Wizard,Negative,Medium,"1. You are signed in with completion permissions.
2. A run has some not-required steps; another user can finish work mid-run; a server error can be induced on a step.","1. Look for a step whose work is not required.
2. Have someone else finish the outstanding work mid-run.
3. Induce a server error mid-step with values entered.","1. A step for work that is not required does not exist - it is not disabled and not skippable.
2. If someone else finishes the outstanding work mid-run, the wizard closes to the outcome rather than showing an empty step.
3. A server error mid-step leaves the step open with the entered values intact.

---
This is the expected behaviour as per epic SV-8683 and story SV-9263 (Story 17, The completion wizard) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9263 (Story 17),,
The header offers only the one finish action that is genuinely next,Finish Action,Functional,High,"1. You are signed in with invoicing and review permissions.
2. Work orders exist in each combination of review on/off and lines open/complete/reviewed.","1. With review off and a line still open, read the header actions.
2. With review off and every line complete.
3. With review on and a line still open.
4. With review on, every line complete, not yet reviewed.
5. With review on, already reviewed.
6. With lines selected.","1. Review off, any line still open: New Line, Send, and a ... menu holding Create invoice.
2. Review off, every line complete: Create invoice promoted to a primary button beside New Line, then Send and ...
3. Review on, any line still open: New Line, Send, ... and no finish action at all (the next real action is completing the lines, on the line and in the bulk bar).
4. Review on, every line complete, not yet reviewed: Mark as reviewed promoted beside New Line.
5. Review on, already reviewed: Create invoice promoted in its place.
6. Lines selected: the bulk action bar, whatever the review setting.
7. Only one finish action is ever on screen, and only ever one the user can actually press.

---
This is the expected behaviour as per epic SV-8683 and story SV-9264 (Story 18, Create invoice as the finish action) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9264 (Story 18),,
"Create invoice runs the wizard if needed, then invoices and opens payment",Finish Action,Functional,High,"1. You are signed in with Invoicing & Payments: Create & Edit + See Financial Data.
2. A work order has open lines, some with outstanding collectable work; and one where a deposit covers the whole amount.","1. Press Create invoice on a work order with outstanding required work.
2. Confirm and complete the flow.
3. Repeat where a deposit covers the whole amount.","1. Create invoice runs the wizard first if anything required is outstanding, otherwise proceeds directly.
2. If lines are still open, its confirmation states the invoice total and how many lines will be completed.
3. On completion the invoice is created, every line completes, and the Finance tab opens with the payment screen.
4. Where a deposit already covers the whole amount the payment screen is skipped, the work order reads Paid, and the user is told the deposit settled the invoice.
5. Everything that happens today when an invoice is created still happens from every entry point: a deposit applying, an over-payment becoming a credit, the customer being locked, the accounting sync and the snapshot.

---
This is the expected behaviour as per epic SV-8683 and story SV-9264 (Story 18, Create invoice as the finish action) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9264 (Story 18),,
"Finish-action negatives: reviewer, invoice lock, declined-only, no permission",Finish Action,Negative,Medium,"1. You can sign in as: a user who may review but not invoice; a user who may only complete lines; a user without See Financial Data.
2. Work orders exist that are all-declined, already invoiced, and awaiting review.","1. As a review-only user, complete review and look at the header.
2. As a complete-only user, look at the header.
3. As a user without See Financial Data, look for Create invoice.
4. Check an all-declined work order and an already-invoiced one.
5. Close the payment screen after invoicing.","1. Mark as reviewed never completes a line, never opens the wizard and never asks for a confirmation.
2. Closing the payment screen rolls nothing back: the invoice stands, lines stay complete, the work order stays invoiced with a balance owing.
3. With review required, Create invoice is not offered until the work order is reviewed.
4. Where every line is declined there is no finish action (nothing to review or invoice).
5. Once an invoice exists, both actions are gone from the header and the ... menu.
6. A user who may review but not invoice sees Mark as reviewed then nothing further; a complete-only user sees nothing in the header; a user without See Financial Data does not see Create invoice at all.

---
This is the expected behaviour as per epic SV-8683 and story SV-9264 (Story 18, Create invoice as the finish action) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9264 (Story 18),,
Part and line ... menus contain the actions that belong to them,Part Rows and Menus,Functional,Medium,"1. You are signed in with WO Lines: Create & Edit + Full View and Order Parts.
2. A work order has parts and lines, with receiving optional.","1. Open a part's ... menu and read its items.
2. Open a line's ... menu and read its items.","1. The part's ... menu contains Move, Return, Add part fee or discount, and Receive part (the last only when receiving is optional and always at the bottom).
2. The line's ... menu contains Request part, Uncomplete line, Add line note, Save as canned line, Edit labour, Receive parts (n) (when receiving is optional and the line has parts waiting), and Authorization required.
3. Uncomplete is existing behaviour and is already blocked once the work order is invoiced or paid; the same block applies in the bulk action bar so the two cannot drift apart.

---
This is the expected behaviour as per epic SV-8683 and story SV-9265 (Story 19, Part rows and menus) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9265 (Story 19),,
"Menu negatives: Request part, Uncomplete, Receive part visibility",Part Rows and Menus,Negative,Low,"1. You can sign in with and without Order Parts.
2. A completed line and an uncompleted line exist.","1. Look for Request part on a completed line.
2. Look for Uncomplete line on an uncompleted line.
3. As a user without Order Parts, look for Receive part.","1. Request part is hidden on a completed line.
2. Uncomplete line appears only on a completed line.
3. Receive part is absent for a user without Order Parts, whatever the setting.

---
This is the expected behaviour as per epic SV-8683 and story SV-9265 (Story 19, Part rows and menus) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9265 (Story 19),,
Parts can be dragged to reorder within a line and the invoice follows,Reordering Parts,Functional,Medium,"1. You are signed in with WO Lines: Create & Edit + Full View.
2. A line holds more than one part on a work order that is not invoiced.","1. Drag a part to a new position within its line.
2. Confirm the drop, then view the invoice and PDF order.
3. Undo the drop.","1. Parts can be dragged to reorder within their own line; a drop is confirmed and can be undone.
2. The order shown on the line is the order on the invoice: one stored order is rewritten whenever parts are moved, and the work order, the invoice and the PDF all read it.
3. Reordering on either side moves the other, and the line numbers move with the rows rather than staying where they were.

---
This is the expected behaviour as per epic SV-8683 and story SV-9266 (Story 20, Reordering parts on a line) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9266 (Story 20),,
"Reordering negatives: cross-line moves, invoiced WO, concurrent edits",Reordering Parts,Negative,Low,"1. You are signed in with WO Lines: Create & Edit + Full View.
2. An invoiced work order exists; and two users can reorder the same line at once.","1. Try to move a part to a different line.
2. Try to reorder on an invoiced work order.
3. Have two users reorder the same line at once.","1. Moving a part to a different line is not supported.
2. Reordering on an invoiced work order is refused.
3. Where two people reorder at once, the last write wins and the invoice follows what was stored.

---
This is the expected behaviour as per epic SV-8683 and story SV-9266 (Story 20, Reordering parts on a line) and the Simple Flow V2 specification version 23, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9266 (Story 20),,
"'Received later' is the one new permission, off by default, per role",Permissions,Functional,High,"1. You are signed in as an admin who can edit roles/permissions.
2. Open the permissions page, Work Orders section.","1. Find the Received later permission in the Work Orders section.
2. Check its shape and its default across roles.","1. A new permission ""Received later"" appears in the Work Orders section of the permissions page, as a yes/no toggle rather than a CRUD row.
2. It allows deferring a receive that would otherwise block completion.
3. It is off by default in every role and is granted per role.
4. It is the only atom this release adds; everything else reuses an existing atom.

---
This is the expected behaviour as per epic SV-8683 and story SV-9267 (Story 21, Permissions on the new surfaces) and the Simple Flow V2 specification version 23, and the permission map SV-8183, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9267 (Story 21; SV-8183),,
Every Simple Flow action is gated by its mapped existing atom,Permissions,Functional,High,"1. You can sign in as roles carrying different atoms per the SV-8183 matrix.
2. Work orders with the relevant actions available exist.","1. For each action, sign in as a role that carries its atom and one that does not, and check whether the action is offered.","1. Settings page follows Settings > App Settings; completing a line or work order follows Work Orders: Create & Edit.
2. Approving, declining, reordering parts, tech story, mileage, engine hours and core decisions follow WO Lines: Create & Edit plus Full View.
3. Picking follows Pick Parts; ordering and receiving on a work order follow Order Parts (which requires See Financial Data).
4. The purchase order pages and assigning a vendor follow Vendor & Order Mgmt: Create & Edit; fixing a part number into the catalogue follows Catalog & Inventory: Create & Edit.
5. Marking reviewed follows Review Work Orders; creating the invoice follows Invoicing & Payments: Create & Edit plus See Financial Data.
6. The bulk version of an action is governed by exactly the same atom as the single version - no bulk action introduces a gate of its own.

---
This is the expected behaviour as per epic SV-8683 and story SV-9267 (Story 21, Permissions on the new surfaces) and the Simple Flow V2 specification version 23 and the permission map SV-8183, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9267 (Story 21; SV-8183),,
Money follows See Financial Data; work follows View mode,Permissions,Functional,High,"1. You can sign in as a user with See Financial Data and one without, and in Tech View and Full View.
2. Receiving and invoicing surfaces are reachable.","1. As a user without See Financial Data, open a receive surface and check money fields.
2. Compare Tech View vs Full View for which actions/columns of work show.","1. See Financial Data governs money (cost, tax, subtotals, totals, sell price); View mode (Tech/Full) governs which actions and columns of work a user sees - they never compete on the same row.
2. No money field is ever both hidden and required: receiving needs a cost and a tax, both always prefilled, so a user without See Financial Data receives with those fields removed and the existing values standing.
3. Where a user cannot see money, those fields are removed rather than masked, and no text that reveals a price by implication is rendered (such as a cost-vs-sell warning).

---
This is the expected behaviour as per epic SV-8683 and story SV-9267 (Story 21, Permissions on the new surfaces) and the Simple Flow V2 specification version 23 and the permission map SV-8183, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9267 (Story 21; SV-8183),,
A user without an atom never sees the action; hidden values are not sent,Permissions,Negative,Medium,"1. You can sign in as roles missing specific atoms.
2. Bulk bar and part rows are reachable.","1. As a user missing an atom, look for the action in the bulk bar and on the row.
2. Inspect whether values behind hidden money fields reach the screen.","1. A user without an atom does not see the action at all, in the bulk action bar or on the row - nothing is shown and then refused.
2. The values behind a hidden field are not sent to a screen that is not allowed to show them.
3. Creating a new vendor keeps the existing vendor-management permission wherever it is offered.

---
This is the expected behaviour as per epic SV-8683 and story SV-9267 (Story 21, Permissions on the new surfaces) and the Simple Flow V2 specification version 23 and the permission map SV-8183, read on 21 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/21/2026
",SV-9267 (Story 21; SV-8183),,
